연도,월,지역,차량유형,기준보조금,월별평균,조정보조금
2024,8,제주,승용,1050,1,1050
2024,9,제주,승용,1050,1,1050
2024,10,제주,승용,1050,1,1050
2024,11,제주,승용,1050,1,1050
2024,12,제주,승용,1050,1,1050
2024,1,제주,화물,1396.333333,0,0
2024,2,제주,화물,1396.333333,0.827586207,1155.586207
2024,3,제주,화물,1396.333333,1,1396.333333
2024,4,제주,화물,1396.333333,1,1396.333333
2024,5,제주,화물,1396.333333,1,1396.333333
2024,6,제주,화물,1396.333333,1,1396.333333
2024,7,제주,화물,1396.333333,1,1396.333333
2024,8,제주,화물,1396.333333,1,1396.333333
2024,9,제주,화물,1396.333333,1,1396.333333
2024,10,제주,화물,1396.333333,1,1396.333333
2024,11,제주,화물,1396.333333,1,1396.333333
2024,12,제주,화물,1396.333333,1,1396.333333
2024,1,충남,승용,1350,0,0
2024,2,충남,승용,1350,0.827586207,1117.241379
2024,3,충남,승용,1350,1,1350
2024,4,충남,승용,1350,1,1350
2024,5,충남,승용,1350,1,1350
2024,6,충남,승용,1350,1,1350
2024,7,충남,승용,1350,1,1350
2024,8,충남,승용,1350,1,1350
2024,9,충남,승용,1350,1,1350
2024,10,충남,승용,1350,1,1350
2024,11,충남,승용,1350,1,1350
2024,12,충남,승용,1350,1,1350
2024,1,충남,화물,1449.666667,0,0
2024,2,충남,화물,1449.666667,0.827586207,1199.724138
2024,3,충남,화물,1449.666667,1,1449.666667
2024,4,충남,화물,1449.666667,1,1449.666667
2024,5,충남,화물,1449.666667,1,1449.666667
2024,6,충남,화물,1449.666667,1,1449.666667
2024,7,충남,화물,1449.666667,1,1449.666667
2024,8,충남,화물,1449.666667,1,1449.666667
2024,9,충남,화물,1449.666667,1,1449.666667
2024,10,충남,화물,1449.666667,1,1449.666667
2024,11,충남,화물,1449.666667,1,1449.666667
2024,12,충남,화물,1449.666667,1,1449.666667
2024,1,충북,승용,1307.090909,0,0
2024,2,충북,승용,1307.090909,0.827586207,1081.730408
2024,3,충북,승용,1307.090909,1,1307.090909
2024,4,충북,승용,1307.090909,1,1307.090909
2024,5,충북,승용,1307.090909,1,1307.090909
2024,6,충북,승용,1307.090909,1,1307.090909
2024,7,충북,승용,1307.090909,1,1307.090909
2024,8,충북,승용,1307.090909,1,1307.090909
2024,9,충북,승용,1307.090909,1,1307.090909
2024,10,충북,승용,1307.090909,1,1307.090909
2024,11,충북,승용,1307.090909,1,1307.090909
2024,12,충북,승용,1307.090909,1,1307.090909
2024,1,충북,화물,1448.606061,0,0
2024,2,충북,화물,1448.606061,0.827586207,1198.846395
2024,3,충북,화물,1448.606061,1,1448.606061
2024,4,충북,화물,1448.606061,1,1448.606061
2024,5,충북,화물,1448.606061,1,1448.606061
2024,6,충북,화물,1448.606061,1,1448.606061
2024,7,충북,화물,1448.606061,1,1448.606061
2024,8,충북,화물,1448.606061,1,1448.606061
2024,9,충북,화물,1448.606061,1,1448.606061
2024,10,충북,화물,1448.606061,1,1448.606061
2024,11,충북,화물,1448.606061,1,1448.606061
2024,12,충북,화물,1448.606061,1,1448.606061
