시도,시군구,법정동,년도,월,전체호수,잉여전력량
경기도,성남시 수정구,금토동,2024,02,32,7388
경기도,성남시 수정구,금토동,2024,03,32,7402
경기도,성남시 수정구,금토동,2024,04,32,11475
경기도,성남시 수정구,금토동,2024,05,32,12700
경기도,성남시 수정구,금토동,2024,06,32,14938
경기도,성남시 수정구,금토동,2024,07,34,10849
경기도,성남시 수정구,금토동,2024,08,34,7593
경기도,성남시 수정구,금토동,2024,09,34,5742
경기도,성남시 수정구,금토동,2024,10,34,5814
경기도,성남시 수정구,금토동,2024,11,34,5871
경기도,성남시 수정구,금토동,2024,12,34,4423
경기도,성남시 수정구,단대동,2024,01,17,891
경기도,성남시 수정구,단대동,2024,02,17,1551
경기도,성남시 수정구,단대동,2024,03,17,2161
경기도,성남시 수정구,단대동,2024,04,17,3379
경기도,성남시 수정구,단대동,2024,05,17,3910
경기도,성남시 수정구,단대동,2024,06,17,4382
경기도,성남시 수정구,단대동,2024,07,18,2520
경기도,성남시 수정구,단대동,2024,08,18,1775
경기도,성남시 수정구,단대동,2024,09,18,2271
경기도,성남시 수정구,단대동,2024,10,18,2734
경기도,성남시 수정구,단대동,2024,11,18,2592
경기도,성남시 수정구,단대동,2024,12,18,1796
경기도,성남시 수정구,복정동,2024,01,85,7406
경기도,성남시 수정구,복정동,2024,02,85,12555
경기도,성남시 수정구,복정동,2024,03,85,12011
경기도,성남시 수정구,복정동,2024,04,85,22388
경기도,성남시 수정구,복정동,2024,05,85,23323
경기도,성남시 수정구,복정동,2024,06,85,27843
경기도,성남시 수정구,복정동,2024,07,85,20248
경기도,성남시 수정구,복정동,2024,08,85,10494
경기도,성남시 수정구,복정동,2024,09,86,14404
경기도,성남시 수정구,복정동,2024,10,86,15792
경기도,성남시 수정구,복정동,2024,11,86,16736
경기도,성남시 수정구,복정동,2024,12,86,13212
경기도,성남시 수정구,사송동,2024,01,29,3240
경기도,성남시 수정구,사송동,2024,02,29,4507
경기도,성남시 수정구,사송동,2024,03,29,6572
경기도,성남시 수정구,사송동,2024,04,29,7196
경기도,성남시 수정구,사송동,2024,05,29,8790
경기도,성남시 수정구,사송동,2024,06,29,9180
경기도,성남시 수정구,사송동,2024,07,30,5231
경기도,성남시 수정구,사송동,2024,08,30,4901
경기도,성남시 수정구,사송동,2024,09,30,5222
경기도,성남시 수정구,사송동,2024,10,30,6034
경기도,성남시 수정구,사송동,2024,11,30,6090
경기도,성남시 수정구,사송동,2024,12,30,4223
경기도,성남시 수정구,산성동,2024,01,5호미만제거,
경기도,성남시 수정구,산성동,2024,02,5호미만제거,
경기도,성남시 수정구,산성동,2024,03,5호미만제거,
경기도,성남시 수정구,산성동,2024,04,5호미만제거,
경기도,성남시 수정구,산성동,2024,05,5호미만제거,
경기도,성남시 수정구,산성동,2024,06,5호미만제거,
경기도,성남시 수정구,산성동,2024,07,5호미만제거,
경기도,성남시 수정구,산성동,2024,08,5호미만제거,
경기도,성남시 수정구,산성동,2024,09,5호미만제거,
경기도,성남시 수정구,산성동,2024,10,5호미만제거,
경기도,성남시 수정구,산성동,2024,11,5호미만제거,
경기도,성남시 수정구,산성동,2024,12,5호미만제거,
경기도,성남시 수정구,상적동,2024,01,48,4669
경기도,성남시 수정구,상적동,2024,02,48,6525
경기도,성남시 수정구,상적동,2024,03,48,9180
경기도,성남시 수정구,상적동,2024,04,48,10437
경기도,성남시 수정구,상적동,2024,05,48,12807
경기도,성남시 수정구,상적동,2024,06,48,12771
경기도,성남시 수정구,상적동,2024,07,48,7383
경기도,성남시 수정구,상적동,2024,08,48,6253
경기도,성남시 수정구,상적동,2024,09,48,6588
경기도,성남시 수정구,상적동,2024,10,48,8180
경기도,성남시 수정구,상적동,2024,11,48,7884
경기도,성남시 수정구,상적동,2024,12,49,5691
경기도,성남시 수정구,수진동,2024,01,46,3584
경기도,성남시 수정구,수진동,2024,02,46,5631
경기도,성남시 수정구,수진동,2024,03,46,7065
경기도,성남시 수정구,수진동,2024,04,46,10026
경기도,성남시 수정구,수진동,2024,05,46,11484
경기도,성남시 수정구,수진동,2024,06,46,13296
경기도,성남시 수정구,수진동,2024,07,46,8571
경기도,성남시 수정구,수진동,2024,08,46,6413
경기도,성남시 수정구,수진동,2024,09,47,7516
경기도,성남시 수정구,수진동,2024,10,47,7962
경기도,성남시 수정구,수진동,2024,11,47,7756
경기도,성남시 수정구,수진동,2024,12,47,5440
경기도,성남시 수정구,시흥동,2024,01,52,5614
경기도,성남시 수정구,시흥동,2024,02,52,8010
경기도,성남시 수정구,시흥동,2024,03,53,6533
경기도,성남시 수정구,시흥동,2024,04,52,14250
경기도,성남시 수정구,시흥동,2024,05,51,14005
경기도,성남시 수정구,시흥동,2024,06,53,17639
경기도,성남시 수정구,시흥동,2024,07,52,15526
경기도,성남시 수정구,시흥동,2024,08,52,6813
경기도,성남시 수정구,시흥동,2024,09,52,8441
경기도,성남시 수정구,시흥동,2024,10,52,9148
경기도,성남시 수정구,시흥동,2024,11,52,10424
경기도,성남시 수정구,시흥동,2024,12,52,8596
경기도,성남시 수정구,신촌동,2024,01,34,2802
경기도,성남시 수정구,신촌동,2024,02,34,4993
경기도,성남시 수정구,신촌동,2024,03,34,4528
경기도,성남시 수정구,신촌동,2024,04,32,8586
경기도,성남시 수정구,신촌동,2024,05,32,9174
경기도,성남시 수정구,신촌동,2024,06,34,11405
경기도,성남시 수정구,신촌동,2024,07,34,9668
경기도,성남시 수정구,신촌동,2024,08,34,4697
경기도,성남시 수정구,신촌동,2024,09,34,6533
경기도,성남시 수정구,신촌동,2024,10,34,6545
경기도,성남시 수정구,신촌동,2024,11,35,7028
경기도,성남시 수정구,신촌동,2024,12,35,5623
경기도,성남시 수정구,신흥동,2024,01,35,2703
경기도,성남시 수정구,신흥동,2024,02,35,4655
경기도,성남시 수정구,신흥동,2024,03,35,6696
경기도,성남시 수정구,신흥동,2024,04,35,10432
경기도,성남시 수정구,신흥동,2024,05,35,11810
경기도,성남시 수정구,신흥동,2024,06,35,13351
경기도,성남시 수정구,신흥동,2024,07,35,7575
경기도,성남시 수정구,신흥동,2024,08,36,6168
경기도,성남시 수정구,신흥동,2024,09,36,7403
경기도,성남시 수정구,신흥동,2024,10,36,7501
경기도,성남시 수정구,신흥동,2024,11,36,7582
경기도,성남시 수정구,신흥동,2024,12,36,5015
경기도,성남시 수정구,심곡동,2024,01,56,5300
경기도,성남시 수정구,심곡동,2024,02,56,8267
경기도,성남시 수정구,심곡동,2024,03,56,10096
경기도,성남시 수정구,심곡동,2024,04,57,15598
경기도,성남시 수정구,심곡동,2024,05,57,17203
경기도,성남시 수정구,심곡동,2024,06,57,20952
경기도,성남시 수정구,심곡동,2024,07,57,12702
경기도,성남시 수정구,심곡동,2024,08,57,8683
경기도,성남시 수정구,심곡동,2024,09,57,10487
경기도,성남시 수정구,심곡동,2024,10,57,12052
경기도,성남시 수정구,심곡동,2024,11,57,11394
경기도,성남시 수정구,심곡동,2024,12,57,7164
경기도,성남시 수정구,양지동,2024,01,23,1250
경기도,성남시 수정구,양지동,2024,02,23,2003
경기도,성남시 수정구,양지동,2024,03,23,2532
경기도,성남시 수정구,양지동,2024,04,23,4004
경기도,성남시 수정구,양지동,2024,05,23,4251
경기도,성남시 수정구,양지동,2024,06,23,5017
경기도,성남시 수정구,양지동,2024,07,23,3329
경기도,성남시 수정구,양지동,2024,08,23,2061
경기도,성남시 수정구,양지동,2024,09,23,2736
경기도,성남시 수정구,양지동,2024,10,23,2746
경기도,성남시 수정구,양지동,2024,11,23,2814
경기도,성남시 수정구,양지동,2024,12,23,2170
경기도,성남시 수정구,오야동,2024,01,38,3084
경기도,성남시 수정구,오야동,2024,02,38,5269
경기도,성남시 수정구,오야동,2024,03,38,5640
경기도,성남시 수정구,오야동,2024,04,38,9681
경기도,성남시 수정구,오야동,2024,05,38,9970
경기도,성남시 수정구,오야동,2024,06,38,12749
경기도,성남시 수정구,오야동,2024,07,40,8185
경기도,성남시 수정구,오야동,2024,08,42,6144
경기도,성남시 수정구,오야동,2024,09,42,7882
경기도,성남시 수정구,오야동,2024,10,42,7657
경기도,성남시 수정구,오야동,2024,11,42,7816
경기도,성남시 수정구,오야동,2024,12,44,5748
경기도,성남시 수정구,창곡동,2024,01,164,18844
경기도,성남시 수정구,창곡동,2024,02,164,26839
경기도,성남시 수정구,창곡동,2024,03,164,28375
경기도,성남시 수정구,창곡동,2024,04,164,44528
경기도,성남시 수정구,창곡동,2024,05,164,44627
경기도,성남시 수정구,창곡동,2024,06,164,52289
경기도,성남시 수정구,창곡동,2024,07,164,31442
경기도,성남시 수정구,창곡동,2024,08,164,21964
경기도,성남시 수정구,창곡동,2024,09,164,27537
경기도,성남시 수정구,창곡동,2024,10,165,32748
경기도,성남시 수정구,창곡동,2024,11,166,31143
경기도,성남시 수정구,창곡동,2024,12,166,24701
경기도,성남시 수정구,태평동,2024,01,158,12902
경기도,성남시 수정구,태평동,2024,02,158,21195
경기도,성남시 수정구,태평동,2024,03,158,25156
경기도,성남시 수정구,태평동,2024,04,157,38452
경기도,성남시 수정구,태평동,2024,05,157,42431
경기도,성남시 수정구,태평동,2024,06,156,49265
경기도,성남시 수정구,태평동,2024,07,157,32135
경기도,성남시 수정구,태평동,2024,08,157,21164
경기도,성남시 수정구,태평동,2024,09,157,26022
경기도,성남시 수정구,태평동,2024,10,157,28149
경기도,성남시 수정구,태평동,2024,11,158,27750
경기도,성남시 수정구,태평동,2024,12,158,20996
경기도,성남시 중원구,갈현동,2024,01,23,2257
경기도,성남시 중원구,갈현동,2024,02,23,4410
경기도,성남시 중원구,갈현동,2024,03,23,4812
경기도,성남시 중원구,갈현동,2024,04,24,8664
경기도,성남시 중원구,갈현동,2024,05,24,9786
경기도,성남시 중원구,갈현동,2024,06,24,12617
경기도,성남시 중원구,갈현동,2024,07,24,8396
경기도,성남시 중원구,갈현동,2024,08,24,6040
경기도,성남시 중원구,갈현동,2024,09,23,4634
경기도,성남시 중원구,갈현동,2024,10,24,6744
경기도,성남시 중원구,갈현동,2024,11,25,6598
경기도,성남시 중원구,갈현동,2024,12,25,4539
경기도,성남시 중원구,금광동,2024,01,95,7059
경기도,성남시 중원구,금광동,2024,02,95,10756
경기도,성남시 중원구,금광동,2024,03,95,13646
경기도,성남시 중원구,금광동,2024,04,96,19189
경기도,성남시 중원구,금광동,2024,05,95,22162
경기도,성남시 중원구,금광동,2024,06,95,25034
경기도,성남시 중원구,금광동,2024,07,95,15532
경기도,성남시 중원구,금광동,2024,08,96,11075
경기도,성남시 중원구,금광동,2024,09,97,13944
경기도,성남시 중원구,금광동,2024,10,98,15293
경기도,성남시 중원구,금광동,2024,11,98,15085
경기도,성남시 중원구,금광동,2024,12,98,10748
경기도,성남시 중원구,도촌동,2024,01,18,1324
경기도,성남시 중원구,도촌동,2024,02,18,2236
경기도,성남시 중원구,도촌동,2024,03,18,2304
경기도,성남시 중원구,도촌동,2024,04,18,4152
경기도,성남시 중원구,도촌동,2024,05,18,4304
경기도,성남시 중원구,도촌동,2024,06,18,5609
경기도,성남시 중원구,도촌동,2024,07,18,3382
경기도,성남시 중원구,도촌동,2024,08,18,2275
경기도,성남시 중원구,도촌동,2024,09,18,2794
경기도,성남시 중원구,도촌동,2024,10,18,2920
경기도,성남시 중원구,도촌동,2024,11,18,2831
경기도,성남시 중원구,도촌동,2024,12,18,1998
경기도,성남시 중원구,상대원동,2024,01,130,9370
경기도,성남시 중원구,상대원동,2024,02,130,15394
경기도,성남시 중원구,상대원동,2024,03,130,19111
경기도,성남시 중원구,상대원동,2024,04,131,28966
경기도,성남시 중원구,상대원동,2024,05,131,33241
경기도,성남시 중원구,상대원동,2024,06,131,39000
경기도,성남시 중원구,상대원동,2024,07,130,24792
경기도,성남시 중원구,상대원동,2024,08,130,18082
경기도,성남시 중원구,상대원동,2024,09,131,21122
경기도,성남시 중원구,상대원동,2024,10,130,22112
경기도,성남시 중원구,상대원동,2024,11,130,20905
경기도,성남시 중원구,상대원동,2024,12,130,14984
경기도,성남시 중원구,성남동,2024,01,138,10410
경기도,성남시 중원구,성남동,2024,02,138,15180
경기도,성남시 중원구,성남동,2024,03,138,22185
경기도,성남시 중원구,성남동,2024,04,137,29810
경기도,성남시 중원구,성남동,2024,05,137,36272
경기도,성남시 중원구,성남동,2024,06,138,39971
경기도,성남시 중원구,성남동,2024,07,138,23006
경기도,성남시 중원구,성남동,2024,08,139,18613
경기도,성남시 중원구,성남동,2024,09,139,20213
경기도,성남시 중원구,성남동,2024,10,139,22683
경기도,성남시 중원구,성남동,2024,11,138,21843
경기도,성남시 중원구,성남동,2024,12,139,14280
경기도,성남시 중원구,여수동,2024,01,54,4496
