업체명,모델명,연료,변속형식,차량형식,자동차 종류,표시연비,도심주행연비,고속도로연비,CO2배출량(g/km),1회충전주행거리(km),배기량,등급,출시연도,예상 연간유류비
현대,"투싼 개조차 1.6T-GDI AWD (17""타이어)",휘발유,자동,내연기관,승용차,10.9,10.3,11.7,154,,1591,4등급,2018,2266115
현대,"투싼 개조차 1.6T-GDI AWD (18""타이어)",휘발유,자동,내연기관,승용차,10.7,10,11.8,157,,1591,4등급,2018,2308472
현대,"투싼 개조차 1.6T-GDI AWD (19""타이어)",휘발유,자동,내연기관,승용차,10.4,9.8,11.3,162,,1591,4등급,2018,2375063
기아,"카니발 2.2디젤 하이리무진 11인(18"" 타이어)",경유,자동,내연기관,승합차,10.3,9.6,11.3,189,,2199,4등급,2018,2188383
기아,"카니발 2.2디젤 하이리무진 7인(19"" 타이어)",경유,자동,내연기관,승용차,10.3,9.6,11.4,189,,2199,4등급,2018,2188383
기아,"카니발 2.2디젤 아웃도어 9인(19"" 타이어)",경유,자동,내연기관,승용차,10.3,9.6,11.4,189,,2199,4등급,2018,2188383
기아,"카니발 2.2디젤 하이리무진 9인(18"" 타이어)",경유,자동,내연기관,승용차,10.3,9.6,11.4,189,,2199,4등급,2018,2188383
기아,"카니발 2.2디젤 하이리무진 9인(19"" 타이어)",경유,자동,내연기관,승용차,10.3,9.6,11.4,189,,2199,4등급,2018,2188383
기아,카니발 3.3GDI 하이리무진 7인,휘발유,자동,내연기관,승용차,7.9,7.1,9,218,,3342,5등급,2018,3126665
한국지엠,스파크 밴 1.0,휘발유,수동,내연기관,승용차,15,14.2,16.1,109,,999,경형,2018,1646710
한국지엠,스파크 밴 1.0,휘발유,CVT,내연기관,승용차,15,14.3,16,109,,999,경형,2018,1646710
현대,그랜드스타렉스(PE2)2.5디젤 리무진 (9P_N/HR),경유,자동,내연기관,승용차,8.9,7.9,10.5,222,,2497,5등급,2017,2532624
기아,스팅어 3.3T-GDI AWD_19인치타이어_19MY,휘발유,자동,내연기관,승용차,8.4,7.4,10,202,,3342,5등급,2018,2940554
기아,스팅어 3.3T-GDI 2WD_19인치타이어_19MY,휘발유,자동,내연기관,승용차,8.8,7.9,10.2,192,,3342,5등급,2018,2806892
기아,스팅어 2.0T-GDI AWD_19인치타이어_19MY,휘발유,자동,내연기관,승용차,9.4,8.5,10.8,179,,1998,4등급,2018,2627729
기아,스팅어 2.0T-GDI AWD_18인치타이어_19MY,휘발유,자동,내연기관,승용차,9.6,8.7,10.9,175,,1998,4등급,2018,2572984
기아,스팅어 2.0T-GDI 2WD_19인치타이어_19MY,휘발유,자동,내연기관,승용차,10.1,9.1,11.8,165,,1998,4등급,2018,2445609
기아,카니발 3.3GDI 하이리무진 9인,휘발유,자동,내연기관,승용차,7.6,6.9,8.7,228,,3342,5등급,2018,3250086
현대,그랜드스타렉스(PE2)2.5디젤 리무진 (6P_N/HR),경유,자동,내연기관,승용차,8.9,7.9,10.5,222,,2497,5등급,2017,2532624
현대,그랜드스타렉스(PE2) 2.5디젤 하이루프(12인),경유,자동,내연기관,승합차,9.2,8.4,10.5,213,,2497,5등급,2017,2450038
기아,쏘렌토(19MY) 2.2디젤 AWD ISG 5인 18인치,경유,자동,내연기관,승용차,12.4,11.4,14,154,,2199,3등급,2018,1817770
기아,쏘렌토(19MY) 2.2디젤 AWD ISG 7인 18인치,경유,자동,내연기관,승용차,12.2,11.2,13.8,157,,2199,3등급,2018,1847570
기아,쏘렌토(19MY) 2.0디젤 AWD ISG 5인 18인치,경유,자동,내연기관,승용차,12.4,11.5,13.7,155,,1995,3등급,2018,1817770
기아,쏘렌토(19MY) 2.0디젤 AWD ISG 7인 18인치,경유,자동,내연기관,승용차,12.2,11.3,13.5,158,,1995,3등급,2018,1847570
기아,쏘렌토(19MY) 2.2디젤 AWD ISG 5인 19인치,경유,자동,내연기관,승용차,12.2,11.2,13.7,157,,2199,3등급,2018,1847570
기아,쏘렌토(19MY) 2.0디젤 AWD ISG 5인 19인치,경유,자동,내연기관,승용차,12,11.1,13.4,160,,1995,3등급,2018,1878363
기아,쏘렌토(19MY) 2.0디젤 AWD ISG 7인 19인치,경유,자동,내연기관,승용차,11.7,10.8,13,165,,1995,3등급,2018,1926526
기아,쏘렌토(19MY) 2.2디젤 AWD ISG 7인 19인치,경유,자동,내연기관,승용차,12,11,13.6,160,,2199,3등급,2018,1878363
벤츠,Mercedes-AMG C43 4Matic Coupe,휘발유,자동,내연기관,승용차,9.4,8.3,11.1,187,,2996,4등급,2016,2627729
벤츠,Mercedes-AMG GT R,휘발유,자동,내연기관,승용차,7.1,6.3,8.4,251,,3982,5등급,2018,3478965
기아,K5 2.0GDI 하이브리드 개조차_17인치타이어,휘발유,자동,하이브리드,승용차,17.2,16.8,17.7,94,,1999,1등급,2018,1436084
기아,K5 2.0GDI 하이브리드 개조차_16인치타이어,휘발유,자동,하이브리드,승용차,18,17.5,18.6,89,,1999,1등급,2018,1372258
크라이슬러,짚 그랜드 체로키,경유,자동,내연기관,승용차,9.7,8.8,11.1,201,,2987,4등급,2018,2323747
한국지엠,스파크 1.0,휘발유,수동,내연기관,승용차,15,14.2,16.1,109,,999,경형,2018,1646710
벤츠,GLC350 e 4Matic,전기+휘발유,자동,PHEV,승용차,9.7,11.9,14.3,92,15,1991,PHEV,2018,1914779
현대,쏘나타(LF)개조차 2.0LPI AT_택시,LPG,자동,내연기관,승용차,9.4,8.2,11.3,139,,1999,4등급,2018,1588165
기아,K5 개조차 2.0LPI AT_택시,LPG,자동,내연기관,승용차,9.4,8.2,11.3,139,,1999,4등급,2018,1588165
기아,"쏘렌토(19MY) 2.0디젤 2WD ISG 7인 (18"" 타이어)",경유,자동,내연기관,승용차,13.2,12.1,14.8,144,,1995,3등급,2018,1707602
기아,"쏘렌토(19MY) 2.2디젤 2WD ISG 5인 (18"" 타이어)",경유,자동,내연기관,승용차,13.6,12.5,15.3,140,,2199,3등급,2018,1657379
포드,Mustang 2.3 Convertible,휘발유,자동,내연기관,승용차,9.4,8,12,179,,2261,4등급,2018,2627729
현대,벨로스터 N 2.0T-GDI (PP),휘발유,수동,내연기관,승용차,10.5,9.5,11.9,162,,1998,4등급,2018,2352443
현대,벨로스터 N 2.0T-GDI (STD),휘발유,수동,내연기관,승용차,10.7,9.7,12.1,159,,1998,4등급,2018,2308472
포드,Mustang GT 5.0 Convertible,휘발유,자동,내연기관,승용차,7.5,6.2,10.1,227,,5035,5등급,2018,3293420
기아,"쏘렌토(19MY) 2.0디젤 2WD ISG 5인 (19"" 타이어)",경유,자동,내연기관,승용차,13.1,12,14.7,146,,1995,3등급,2018,1720637
기아,"쏘렌토(19MY) 2.2디젤 2WD ISG 5인(19"" 타이어)",경유,자동,내연기관,승용차,13.2,12,15.1,144,,2199,3등급,2018,1707602
포드,Mustang GT 5.0 Coupe,휘발유,자동,내연기관,승용차,7.5,6.2,10.1,227,,5035,5등급,2018,3293420
포드,Mustang 2.3 Coupe,휘발유,자동,내연기관,승용차,9.4,8,12,179,,2261,4등급,2018,2627729
기아,"쏘렌토(19MY) 2.0디젤 2WD ISG 5인 (18"" 타이어)",경유,자동,내연기관,승용차,13.8,12.7,15.4,138,,1995,2등급,2018,1633359
기아,"쏘렌토(19MY) 2.0디젤 2WD ISG 7인 (19"" 타이어)",경유,자동,내연기관,승용차,13.1,12,14.7,146,,1995,3등급,2018,1720637
기아,"쏘렌토(19MY) 2.2디젤 2WD ISG 7인(19"" 타이어)",경유,자동,내연기관,승용차,13.2,12,15.1,144,,2199,3등급,2018,1707602
닛산,INFINITI QX50 2.0,휘발유,CVT,내연기관,승용차,10.3,9.4,11.6,167,,1997,4등급,2017,2398121
기아,"쏘렌토(19MY) 2.2디젤 2WD ISG 7인(18"" 타이어)",경유,자동,내연기관,승용차,13.4,12.2,15.3,142,,2199,3등급,2018,1682116
현대,그랜드스타렉스(PE2) 2.4LPI 어린이버스 (15인),LPG,자동,내연기관,승합차,5.8,5.3,6.6,228,,2359,5등급,2017,2573922
현대,그랜드스타렉스(PE2) 2.4LPI 어린이보호차 (12인),LPG,자동,내연기관,승합차,5.8,5.3,6.6,228,,2359,5등급,2017,2573922
닛산,INFINITI QX50 2.0 AWD,휘발유,CVT,내연기관,승용차,9.8,8.9,11.1,176,,1997,4등급,2017,2520474
한국지엠,스파크 1.0,휘발유,CVT,내연기관,승용차,15,14.3,16,109,,999,경형,2018,1646710
기아,K5 2.0CVVL 개조차_18인치 타이어 (15),휘발유,자동,내연기관,승용차,11.6,10.2,13.8,144,,1999,3등급,2018,2129366
기아,K5 2.0CVVL 개조차_17인치 타이어 (15),휘발유,자동,내연기관,승용차,12.1,10.6,14.8,137,,1999,3등급,2018,2041376
기아,K9(RJ) 3.8GDI 2WD 19인치 타이어,휘발유,자동,내연기관,승용차,8.8,7.6,10.7,196,,3778,5등급,2018,2806892
기아,K9(RJ) 3.8GDI 2WD 18인치 타이어,휘발유,자동,내연기관,승용차,9,7.8,11,192,,3778,5등급,2018,2744517
기아,K9(RJ) 3.3T-GDI 2WD 19인치 타이어,휘발유,자동,내연기관,승용차,8.7,7.4,10.9,199,,3342,5등급,2018,2839155
기아,K9(RJ) 3.3GDI 2WD 19인치 타이어,휘발유,자동,내연기관,승용차,8.7,7.6,10.6,197,,3342,5등급,2018,2839155
기아,K9(RJ) 3.3GDI 2WD 18인치 타이어,휘발유,자동,내연기관,승용차,9.1,7.9,11.2,188,,3342,5등급,2018,2714357
기아,K9(RJ) 3.3GDI AWD 19인치 타이어,휘발유,자동,내연기관,승용차,8.4,7.3,10.1,206,,3342,5등급,2018,2940554
기아,K9(RJ) 3.3GDI AWD 18인치 타이어,휘발유,자동,내연기관,승용차,8.5,7.5,10.1,203,,3342,5등급,2018,2905959
기아,K9(RJ) 3.3T-GDI AWD 19인치 타이어,휘발유,자동,내연기관,승용차,8.1,7,10.1,213,,3342,5등급,2018,3049463
기아,"카니발 2.2디젤 2WD 7인승 (19"" 타이어)",경유,자동,내연기관,승용차,11.3,10.1,13.2,171,,2199,4등급,2018,1994721
기아,"카니발 2.2디젤 2WD 11인승 (18"" 타이어)",경유,자동,내연기관,승합차,11.3,10.1,13,172,,2199,4등급,2018,1994721
기아,"카니발 2.2디젤 2WD 11인승 (17"" 타이어)",경유,자동,내연기관,승합차,11.4,10.3,13.2,169,,2199,4등급,2018,1977224
기아,"카니발 2.2디젤 2WD 9인승 (19"" 타이어)",경유,자동,내연기관,승용차,11.3,10.1,13.2,171,,2199,4등급,2018,1994721
기아,K9(RJ) 5.0GDI AWD 19인치 타이어,휘발유,자동,내연기관,승용차,7.5,6.4,9.5,231,,5038,5등급,2018,3293420
기아,카니발 2.2디젤 2WD 9인승 (18'' 타이어),경유,자동,내연기관,승용차,11.4,10.2,13.4,170,,2199,4등급,2018,1977224
기아,K9(RJ) 3.8GDI AWD 19인치 타이어,휘발유,자동,내연기관,승용차,8.3,7.3,10.1,207,,3778,5등급,2018,2975982
기아,K9(RJ) 3.8GDI AWD 18인치 타이어,휘발유,자동,내연기관,승용차,8.4,7.3,10.3,204,,3778,5등급,2018,2940554
한국지엠,트랙스 1.6 디젤,경유,자동,내연기관,승용차,14.1,12.7,16.2,135,,1598,2등급,2018,1598606
기아,카니발 3.3GDI 7인승 (19'' 타이어),휘발유,자동,내연기관,승용차,8.2,7.2,9.7,210,,3342,5등급,2018,3012274
기아,카니발 3.3GDI 9인승 (19'' 타이어),휘발유,자동,내연기관,승용차,8.2,7.2,9.7,210,,3342,5등급,2018,3012274
현대,싼타페 2.2 디젤 AWD 5인 (19'' 타이어),경유,자동,내연기관,승용차,12,11.1,13.5,160,,2199,3등급,2018,1878363
현대,싼타페 2.2 디젤 AWD 5인 (18'' 타이어),경유,자동,내연기관,승용차,12.3,11.3,13.8,156,,2199,3등급,2018,1832549
현대,싼타페 2.2 디젤 AWD 7인 (19'' 타이어),경유,자동,내연기관,승용차,12,11.1,13.5,160,,2199,3등급,2018,1878363
현대,싼타페 2.2 디젤 AWD 7인 (18'' 타이어),경유,자동,내연기관,승용차,12.3,11.3,13.8,156,,2199,3등급,2018,1832549
현대,싼타페 2.2 디젤 2WD 5인 (19'' 타이어),경유,자동,내연기관,승용차,13.3,12.3,14.7,144,,2199,3등급,2018,1694763
현대,싼타페 2.2 디젤 2WD 5인 (18'' 타이어),경유,자동,내연기관,승용차,13.6,12.4,15.4,140,,2199,3등급,2018,1657379
현대,싼타페 2.2 디젤 2WD 7인 (19'' 타이어),경유,자동,내연기관,승용차,12.8,11.8,14.2,149,,2199,3등급,2018,1760965
현대,싼타페 2.2 디젤 2WD 7인 (18'' 타이어),경유,자동,내연기관,승용차,13,11.9,14.7,146,,2199,3등급,2018,1733873
현대,싼타페 2.0T-GDI 2WD 5인,휘발유,자동,내연기관,승용차,9.5,8.4,11.4,180,,1998,4등급,2018,2600068
현대,싼타페 2.0T-GDI 2WD 7인,휘발유,자동,내연기관,승용차,9.5,8.4,11.4,180,,1998,4등급,2018,2600068
현대,싼타페 2.0T-GDI 4WD 5인,휘발유,자동,내연기관,승용차,9,7.9,10.9,190,,1998,5등급,2018,2744517
현대,싼타페 2.0 디젤 AWD 5인 (19'' 타이어),경유,자동,내연기관,승용차,12,11.1,13.4,160,,1995,3등급,2018,1878363
현대,싼타페 2.0 디젤 AWD 5인 (18'' 타이어),경유,자동,내연기관,승용차,12.3,11.3,13.9,156,,1995,3등급,2018,1832549
현대,싼타페 2.0 디젤 AWD 7인 (19'' 타이어),경유,자동,내연기관,승용차,12,11.1,13.4,160,,1995,3등급,2018,1878363
현대,싼타페 2.0 디젤 AWD 7인 (18'' 타이어),경유,자동,내연기관,승용차,12.3,11.3,13.9,156,,1995,3등급,2018,1832549
현대,싼타페 2.0 디젤 2WD 5인 (18'' 타이어),경유,자동,내연기관,승용차,13.8,12.7,15.4,138,,1995,2등급,2018,1633359
현대,싼타페 2.0 디젤 2WD 5인 (19'' 타이어),경유,자동,내연기관,승용차,13.5,12.6,14.7,141,,1995,3등급,2018,1669656
현대,싼타페 2.0 디젤 2WD 7인 (19'' 타이어),경유,자동,내연기관,승용차,13.1,12.2,14.4,146,,1995,3등급,2018,1720637
현대,싼타페 2.0 디젤 2WD 7인 (18'' 타이어),경유,자동,내연기관,승용차,13.8,12.7,15.4,138,,1995,2등급,2018,1633359
현대,싼타페 2.0T-GDI 4WD 7인,휘발유,자동,내연기관,승용차,9,7.9,10.9,190,,1998,5등급,2018,2744517
벤츠,E220 d Cabriolet,경유,자동,내연기관,승용차,14.2,13,15.9,134,,1950,2등급,2018,1587349
기아,K3 1.6 가솔린 CVT (17인치 타이어),휘발유,CVT,내연기관,승용차,14.1,12.6,16.3,117,,1598,2등급,2018,1751819
기아,K3 1.6 가솔린 CVT (15인치 타이어),휘발유,CVT,내연기관,승용차,15.2,13.6,17.7,108,,1598,2등급,2018,1625043
기아,K3 1.6 가솔린 CVT (16인치 타이어),휘발유,CVT,내연기관,승용차,14.4,12.8,16.8,114,,1598,2등급,2018,1715323
GM,CHEVROLET EQUINOX FWD,경유,자동,내연기관,승용차,13.3,12.2,14.9,143,,1598,3등급,2018,1694763
GM,CHEVROLET EQUINOX AWD,경유,자동,내연기관,승용차,12.9,11.9,14.4,148,,1598,3등급,2018,1747314
(주)루트17,Danigo(다니고),전기,없음,전기,승용차,5.3,5.3,0,,42.6,,초소형,2017,1086538
현대,넥쏘 수소전기차(19인치타이어),수소,없음,FCEV,승용차,93.7,98.9,88,,,,FCEV,2018,
현대,넥쏘 수소전기차(17인치타이어),수소,없음,FCEV,승용차,96.2,99.5,92.6,,,,FCEV,2018,
벤츠,Mercedces-AMG GT,휘발유,자동,내연기관,승용차,8,7,9.6,222,,3982,5등급,2018,3087581
기아,K5 1.6T-GDI 개조차_17인치 타이어 (15),휘발유,자동,내연기관,승용차,12.8,11.3,15,130,,1591,3등급,2018,1929738
기아,K5 2.0CVVL 개조차_16인치 타이어 (15),휘발유,자동,내연기관,승용차,12.3,10.7,15,136,,1999,3등급,2018,2008183
기아,K5 1.6T-GDI 개조차_18인치 타이어 (15),휘발유,자동,내연기관,승용차,12.3,11.1,14.3,134,,1591,3등급,2018,2008183
기아,K5(JF) 1.6T-GDI 개조차_16인치 타이어 (15),휘발유,자동,내연기관,승용차,13,11.6,15.2,127,,1591,3등급,2018,1900050
닛산,INFINITI Q60,휘발유,자동,내연기관,승용차,9.6,8.3,12,180,,2997,4등급,2017,2572984
현대,그랜드스타렉스 2.5디젤 4WD 5AT_9인 (PE2),경유,자동,내연기관,승용차,8.9,8,10.3,220,,2497,5등급,2017,2532624
현대,그랜드스타렉스 2.5디젤 2WD 5AT (PE2),경유,자동,내연기관,승합차,9.7,8.6,11.3,203,,2497,4등급,2017,2323747
현대,그랜드스타렉스 2.5디젤 2WD 6MT (PE2),경유,수동,내연기관,승합차,10.9,10.3,11.8,177,,2497,4등급,2017,2067922
현대,그랜드스타렉스 2.5디젤 2WD 5AT_9인 (PE2),경유,자동,내연기관,승용차,9.4,8.4,11,210,,2497,4등급,2017,2397910
현대,그랜드스타렉스 2.5디젤 4WD 5AT (PE2),경유,자동,내연기관,승합차,8.9,8,10.2,222,,2497,5등급,2017,2532624
기아,"레이 1.0가솔린 밴형 (PE, 14인치 타이어)",휘발유,자동,내연기관,승용차,13,12.2,13.9,127,,998,경형,2017,1900050
GM,캐딜락 ATS COUPE,휘발유,자동,내연기관,승용차,11,9.7,13.2,157,,1998,4등급,2018,2245514
GM,캐딜락 ATS RWD,휘발유,자동,내연기관,승용차,11,9.7,13.2,157,,1998,4등급,2018,2245514
벤츠,Mercedces-AMG GT S,휘발유,자동,내연기관,승용차,7.7,6.8,9.4,229,,3982,5등급,2018,3207877
GM,캐딜락 CTS AWD,휘발유,자동,내연기관,승용차,9.5,8.2,11.6,185,,1998,4등급,2018,2600068
현대,"G80 2.2디젤 2WD (18""타이어) (15)",경유,자동,내연기관,승용차,13.8,12.3,16.1,138,,2199,2등급,2016,1633359
현대,"G80 2.2디젤 2WD (19""타이어) (15)",경유,자동,내연기관,승용차,13.1,11.7,15.3,146,,2199,3등급,2016,1720637
기아,"레이 1.0가솔린 (PE, 15인치 타이어)",휘발유,자동,내연기관,승용차,12.7,11.9,13.8,130,,998,경형,2017,1944933
현대,"G80 2.2디젤 AWD (19""타이어) (15)",경유,자동,내연기관,승용차,12.1,10.8,14.1,159,,2199,3등급,2016,1862839
기아,"레이 1.0가솔린 (PE, 14인치 타이어)",휘발유,자동,내연기관,승용차,13,12.2,13.9,127,,998,경형,2017,1900050
기아,레이 1.0LPI (PE),LPG,자동,내연기관,승용차,10.5,9.9,11.1,123,,998,경형,2017,1421786
BMW,BMW X6 M,휘발유,자동,내연기관,승용차,6.7,5.9,7.9,262,,4395,5등급,2017,3686664
기아,"스토닉 1.4 가솔린 6AT (17""타이어) (15)",휘발유,자동,내연기관,승용차,12.6,11.5,14.2,132,,1368,3등급,2017,1960369
기아,"스토닉 1.4 가솔린 6AT (15""타이어) (15)",휘발유,자동,내연기관,승용차,12.8,11.6,14.6,130,,1368,3등급,2017,1929738
기아,K7 2.4GDI 18MY (19인치타이어) (15),휘발유,자동,내연기관,승용차,10.7,9.3,12.9,156,,2359,4등급,2017,2308472
기아,K7 2.4GDI 18MY (18인치타이어) (15),휘발유,자동,내연기관,승용차,11.1,9.6,13.5,152,,2359,4등급,2017,2225284
기아,K7 2.4GDI 18MY (17인치타이어) (15),휘발유,자동,내연기관,승용차,11.2,9.8,13.6,150,,2359,4등급,2016,2205415
롤스로이스,Rolls Royce Phantom,휘발유,자동,내연기관,승용차,5.8,4.8,7.8,310,,6749,5등급,2017,4258733
롤스로이스,Rolls Royce Phantom,휘발유,자동,내연기관,승용차,5.8,4.8,7.8,310,,6749,5등급,2017,4258733
롤스로이스,Rolls Royce Phantom EWB,휘발유,자동,내연기관,승용차,5.8,4.8,7.8,310,,6749,5등급,2017,4258733
기아,"K7 3.0GDI (19""타이어) (15)",휘발유,자동,내연기관,승용차,9.8,8.6,12,170,,2999,4등급,2016,2520474
기아,"K7 3.0GDI (18""타이어) (15)",휘발유,자동,내연기관,승용차,10,8.7,12.2,168,,2999,4등급,2016,2470065
BMW,BMW X5 M,휘발유,자동,내연기관,승용차,6.7,5.9,7.9,262,,4395,5등급,2017,3686664
롤스로이스,Rolls Royce Phantom EWB,휘발유,자동,내연기관,승용차,5.8,4.8,7.8,310,,6749,5등급,2017,4258733
현대,벨로스터 1.6T-GDI 6MT (SUMMER TIRE),휘발유,수동,내연기관,승용차,12.4,11.2,14,134,,1591,3등급,2018,1991988
현대,벨로스터 1.6T-GDI 6MT (ALL SEASON TIRE),휘발유,수동,내연기관,승용차,12.6,11.4,14.3,132,,1591,3등급,2018,1960369
현대,벨로스터 1.4T-GDI 7DCT,휘발유,자동,내연기관,승용차,13.1,11.9,14.8,127,,1353,3등급,2018,1885546
현대,벨로스터 1.6T-GDI 7DCT (ALL SEASON TIRE),휘발유,자동,내연기관,승용차,12.6,11.3,14.5,132,,1591,3등급,2018,1960369
현대,벨로스터 1.6T-GDI 7DCT (SUMMMER TIRE),휘발유,자동,내연기관,승용차,12.4,11.1,14.2,134,,1591,3등급,2018,1991988
벤츠,Mercedces-AMG C43 Cabriolet,휘발유,자동,내연기관,승용차,8.8,7.8,10.5,199,,2996,5등급,2018,2806892
벤츠,GLS350 d 4Matic,경유,자동,내연기관,승용차,9.6,8.9,10.6,204,,2987,4등급,2018,2347953
GM,캐딜락 Escalade,휘발유,자동,내연기관,승용차,6.8,5.9,8.5,260,,6162,5등급,2017,3632449
GM,캐딜락 Escalade,휘발유,자동,내연기관,승용차,6.8,5.9,8.5,260,,6162,5등급,2017,3632449
벤츠,E220 d Cabriolet,경유,자동,내연기관,승용차,14.3,13.2,15.9,132,,1950,2등급,2018,1576248
현대,G70 2.2디젤 AWD_18인치타이어 (15),경유,자동,내연기관,승용차,13.5,12.2,15.6,141,,2199,3등급,2017,1669656
현대,G70 2.2디젤 AWD_17인치타이어 (15),경유,자동,내연기관,승용차,13.6,12.2,15.7,140,,2199,3등급,2017,1657379
현대,G70 2.2디젤 2WD_18인치타이어 (15),경유,자동,내연기관,승용차,14.5,13.1,16.7,130,,2199,2등급,2017,1554507
