년도,월,지역,완속충전기_신규설치,급속충전기_신규설치,전체충전기_신규설치,완속충전기_누적대수,급속충전기_누적대수,전체충전기_누적대수
2021,5,충남,813.0,312.0,1125.0,1855.0,655.0,2510.0
2021,6,충남,813.0,312.0,1125.0,1855.0,655.0,2510.0
2021,7,충남,813.0,312.0,1125.0,1855.0,655.0,2510.0
2021,8,충남,813.0,312.0,1125.0,1855.0,655.0,2510.0
2021,9,충남,813.0,312.0,1125.0,1855.0,655.0,2510.0
2021,10,충남,813.0,312.0,1125.0,1855.0,655.0,2510.0
2021,11,충남,813.0,312.0,1125.0,1855.0,655.0,2510.0
2021,12,충남,813.0,312.0,1125.0,1855.0,655.0,2510.0
2022,1,충남,3435.0,334.0,3769.0,5290.0,989.0,6279.0
2022,2,충남,3435.0,334.0,3769.0,5290.0,989.0,6279.0
2022,3,충남,3435.0,334.0,3769.0,5290.0,989.0,6279.0
2022,4,충남,3435.0,334.0,3769.0,5290.0,989.0,6279.0
2022,5,충남,3435.0,334.0,3769.0,5290.0,989.0,6279.0
2022,6,충남,3435.0,334.0,3769.0,5290.0,989.0,6279.0
2022,7,충남,3435.0,334.0,3769.0,5290.0,989.0,6279.0
2022,8,충남,3435.0,334.0,3769.0,5290.0,989.0,6279.0
2022,9,충남,3435.0,334.0,3769.0,5290.0,989.0,6279.0
2022,10,충남,3435.0,334.0,3769.0,5290.0,989.0,6279.0
2022,11,충남,3435.0,334.0,3769.0,5290.0,989.0,6279.0
2022,12,충남,3435.0,334.0,3769.0,5290.0,989.0,6279.0
2023,1,충남,4182.0,773.0,4955.0,9472.0,1762.0,11234.0
2023,2,충남,4182.0,773.0,4955.0,9472.0,1762.0,11234.0
2023,3,충남,4182.0,773.0,4955.0,9472.0,1762.0,11234.0
2023,4,충남,4182.0,773.0,4955.0,9472.0,1762.0,11234.0
2023,5,충남,4182.0,773.0,4955.0,9472.0,1762.0,11234.0
2023,6,충남,4182.0,773.0,4955.0,9472.0,1762.0,11234.0
2023,7,충남,4182.0,773.0,4955.0,9472.0,1762.0,11234.0
2023,8,충남,4182.0,773.0,4955.0,9472.0,1762.0,11234.0
2023,9,충남,4182.0,773.0,4955.0,9472.0,1762.0,11234.0
2023,10,충남,4182.0,773.0,4955.0,9472.0,1762.0,11234.0
2023,11,충남,4182.0,773.0,4955.0,9472.0,1762.0,11234.0
2023,12,충남,4182.0,773.0,4955.0,9472.0,1762.0,11234.0
2024,1,충남,4090.0,752.0,4842.0,13562.0,2514.0,16076.0
2024,2,충남,4090.0,752.0,4842.0,13562.0,2514.0,16076.0
2024,3,충남,4090.0,752.0,4842.0,13562.0,2514.0,16076.0
2024,4,충남,4090.0,752.0,4842.0,13562.0,2514.0,16076.0
2024,5,충남,4090.0,752.0,4842.0,13562.0,2514.0,16076.0
2024,6,충남,4090.0,752.0,4842.0,13562.0,2514.0,16076.0
2024,7,충남,4090.0,752.0,4842.0,13562.0,2514.0,16076.0
2024,8,충남,4090.0,752.0,4842.0,13562.0,2514.0,16076.0
2024,9,충남,4090.0,752.0,4842.0,13562.0,2514.0,16076.0
2024,10,충남,4090.0,752.0,4842.0,13562.0,2514.0,16076.0
2024,11,충남,4090.0,752.0,4842.0,13562.0,2514.0,16076.0
2024,12,충남,4090.0,752.0,4842.0,13562.0,2514.0,16076.0
2019,1,충북,496.0,137.0,633.0,496.0,137.0,633.0
2019,2,충북,496.0,137.0,633.0,496.0,137.0,633.0
2019,3,충북,496.0,137.0,633.0,496.0,137.0,633.0
2019,4,충북,496.0,137.0,633.0,496.0,137.0,633.0
2019,5,충북,496.0,137.0,633.0,496.0,137.0,633.0
2019,6,충북,496.0,137.0,633.0,496.0,137.0,633.0
2019,7,충북,496.0,137.0,633.0,496.0,137.0,633.0
2019,8,충북,496.0,137.0,633.0,496.0,137.0,633.0
2019,9,충북,496.0,137.0,633.0,496.0,137.0,633.0
2019,10,충북,496.0,137.0,633.0,496.0,137.0,633.0
2019,11,충북,496.0,137.0,633.0,496.0,137.0,633.0
2019,12,충북,496.0,137.0,633.0,496.0,137.0,633.0
2020,1,충북,289.0,88.0,377.0,785.0,225.0,1010.0
2020,2,충북,289.0,88.0,377.0,785.0,225.0,1010.0
2020,3,충북,289.0,88.0,377.0,785.0,225.0,1010.0
2020,4,충북,289.0,88.0,377.0,785.0,225.0,1010.0
2020,5,충북,289.0,88.0,377.0,785.0,225.0,1010.0
2020,6,충북,289.0,88.0,377.0,785.0,225.0,1010.0
2020,7,충북,289.0,88.0,377.0,785.0,225.0,1010.0
2020,8,충북,289.0,88.0,377.0,785.0,225.0,1010.0
2020,9,충북,289.0,88.0,377.0,785.0,225.0,1010.0
2020,10,충북,289.0,88.0,377.0,785.0,225.0,1010.0
2020,11,충북,289.0,88.0,377.0,785.0,225.0,1010.0
2020,12,충북,289.0,88.0,377.0,785.0,225.0,1010.0
2021,1,충북,608.0,200.0,808.0,1393.0,425.0,1818.0
2021,2,충북,608.0,200.0,808.0,1393.0,425.0,1818.0
2021,3,충북,608.0,200.0,808.0,1393.0,425.0,1818.0
2021,4,충북,608.0,200.0,808.0,1393.0,425.0,1818.0
2021,5,충북,608.0,200.0,808.0,1393.0,425.0,1818.0
2021,6,충북,608.0,200.0,808.0,1393.0,425.0,1818.0
2021,7,충북,608.0,200.0,808.0,1393.0,425.0,1818.0
2021,8,충북,608.0,200.0,808.0,1393.0,425.0,1818.0
2021,9,충북,608.0,200.0,808.0,1393.0,425.0,1818.0
2021,10,충북,608.0,200.0,808.0,1393.0,425.0,1818.0
2021,11,충북,608.0,200.0,808.0,1393.0,425.0,1818.0
2021,12,충북,608.0,200.0,808.0,1393.0,425.0,1818.0
2022,1,충북,2943.0,314.0,3257.0,4336.0,739.0,5075.0
2022,2,충북,2943.0,314.0,3257.0,4336.0,739.0,5075.0
2022,3,충북,2943.0,314.0,3257.0,4336.0,739.0,5075.0
2022,4,충북,2943.0,314.0,3257.0,4336.0,739.0,5075.0
2022,5,충북,2943.0,314.0,3257.0,4336.0,739.0,5075.0
2022,6,충북,2943.0,314.0,3257.0,4336.0,739.0,5075.0
2022,7,충북,2943.0,314.0,3257.0,4336.0,739.0,5075.0
2022,8,충북,2943.0,314.0,3257.0,4336.0,739.0,5075.0
2022,9,충북,2943.0,314.0,3257.0,4336.0,739.0,5075.0
2022,10,충북,2943.0,314.0,3257.0,4336.0,739.0,5075.0
2022,11,충북,2943.0,314.0,3257.0,4336.0,739.0,5075.0
2022,12,충북,2943.0,314.0,3257.0,4336.0,739.0,5075.0
2023,1,충북,3108.0,617.0,3725.0,7444.0,1356.0,8800.0
2023,2,충북,3108.0,617.0,3725.0,7444.0,1356.0,8800.0
2023,3,충북,3108.0,617.0,3725.0,7444.0,1356.0,8800.0
2023,4,충북,3108.0,617.0,3725.0,7444.0,1356.0,8800.0
2023,5,충북,3108.0,617.0,3725.0,7444.0,1356.0,8800.0
2023,6,충북,3108.0,617.0,3725.0,7444.0,1356.0,8800.0
2023,7,충북,3108.0,617.0,3725.0,7444.0,1356.0,8800.0
2023,8,충북,3108.0,617.0,3725.0,7444.0,1356.0,8800.0
2023,9,충북,3108.0,617.0,3725.0,7444.0,1356.0,8800.0
2023,10,충북,3108.0,617.0,3725.0,7444.0,1356.0,8800.0
2023,11,충북,3108.0,617.0,3725.0,7444.0,1356.0,8800.0
2023,12,충북,3108.0,617.0,3725.0,7444.0,1356.0,8800.0
2024,1,충북,3047.0,491.0,3538.0,10491.0,1847.0,12338.0
2024,2,충북,3047.0,491.0,3538.0,10491.0,1847.0,12338.0
2024,3,충북,3047.0,491.0,3538.0,10491.0,1847.0,12338.0
2024,4,충북,3047.0,491.0,3538.0,10491.0,1847.0,12338.0
2024,5,충북,3047.0,491.0,3538.0,10491.0,1847.0,12338.0
2024,6,충북,3047.0,491.0,3538.0,10491.0,1847.0,12338.0
2024,7,충북,3047.0,491.0,3538.0,10491.0,1847.0,12338.0
2024,8,충북,3047.0,491.0,3538.0,10491.0,1847.0,12338.0
2024,9,충북,3047.0,491.0,3538.0,10491.0,1847.0,12338.0
2024,10,충북,3047.0,491.0,3538.0,10491.0,1847.0,12338.0
2024,11,충북,3047.0,491.0,3538.0,10491.0,1847.0,12338.0
2024,12,충북,3047.0,491.0,3538.0,10491.0,1847.0,12338.0
