년도,월,지역,차종,용도,연료,등록수,순증가량
2023,06,제주,승합,계,하이브리드,0,0
2023,06,제주,승합,비사업용,하이브리드,0,0
2023,06,제주,승합,사업용,하이브리드,0,0
2023,06,제주,특수,계,하이브리드,0,0
2023,06,제주,특수,비사업용,하이브리드,0,0
2023,06,제주,특수,사업용,하이브리드,0,0
2023,06,제주,화물,계,하이브리드,1,0
2023,06,제주,화물,비사업용,하이브리드,0,0
2023,06,제주,화물,사업용,하이브리드,1,0
2023,06,충남,소계,계,하이브리드,46907,1401
2023,06,충남,소계,비사업용,하이브리드,46390,1389
2023,06,충남,소계,사업용,하이브리드,517,12
2023,06,충남,승용,계,하이브리드,46901,1401
2023,06,충남,승용,비사업용,하이브리드,46384,1389
2023,06,충남,승용,사업용,하이브리드,517,12
2023,06,충남,승합,계,하이브리드,0,0
2023,06,충남,승합,비사업용,하이브리드,0,0
2023,06,충남,승합,사업용,하이브리드,0,0
2023,06,충남,특수,계,하이브리드,0,0
2023,06,충남,특수,비사업용,하이브리드,0,0
2023,06,충남,특수,사업용,하이브리드,0,0
2023,06,충남,화물,계,하이브리드,6,0
2023,06,충남,화물,비사업용,하이브리드,6,0
2023,06,충남,화물,사업용,하이브리드,0,0
2023,06,충북,소계,계,하이브리드,36661,974
2023,06,충북,소계,비사업용,하이브리드,35789,965
2023,06,충북,소계,사업용,하이브리드,872,9
2023,06,충북,승용,계,하이브리드,36650,974
2023,06,충북,승용,비사업용,하이브리드,35780,965
2023,06,충북,승용,사업용,하이브리드,870,9
2023,06,충북,승합,계,하이브리드,2,0
2023,06,충북,승합,비사업용,하이브리드,0,0
2023,06,충북,승합,사업용,하이브리드,2,0
2023,06,충북,특수,계,하이브리드,0,0
2023,06,충북,특수,비사업용,하이브리드,0,0
2023,06,충북,특수,사업용,하이브리드,0,0
2023,06,충북,화물,계,하이브리드,9,0
2023,06,충북,화물,비사업용,하이브리드,9,0
2023,06,충북,화물,사업용,하이브리드,0,0
2023,07,강원,소계,계,하이브리드,34019,741
2023,07,강원,소계,비사업용,하이브리드,33883,745
2023,07,강원,소계,사업용,하이브리드,136,-4
2023,07,강원,승용,계,하이브리드,34015,741
2023,07,강원,승용,비사업용,하이브리드,33879,745
2023,07,강원,승용,사업용,하이브리드,136,-4
2023,07,강원,승합,계,하이브리드,0,0
2023,07,강원,승합,비사업용,하이브리드,0,0
2023,07,강원,승합,사업용,하이브리드,0,0
2023,07,강원,특수,계,하이브리드,0,0
2023,07,강원,특수,비사업용,하이브리드,0,0
2023,07,강원,특수,사업용,하이브리드,0,0
2023,07,강원,화물,계,하이브리드,4,0
2023,07,강원,화물,비사업용,하이브리드,4,0
2023,07,강원,화물,사업용,하이브리드,0,0
2023,07,경기,소계,계,하이브리드,357075,7181
2023,07,경기,소계,비사업용,하이브리드,355064,7201
2023,07,경기,소계,사업용,하이브리드,2011,-20
2023,07,경기,승용,계,하이브리드,356963,7181
2023,07,경기,승용,비사업용,하이브리드,355028,7201
2023,07,경기,승용,사업용,하이브리드,1935,-20
2023,07,경기,승합,계,하이브리드,76,0
2023,07,경기,승합,비사업용,하이브리드,0,0
2023,07,경기,승합,사업용,하이브리드,76,0
2023,07,경기,특수,계,하이브리드,0,0
2023,07,경기,특수,비사업용,하이브리드,0,0
2023,07,경기,특수,사업용,하이브리드,0,0
2023,07,경기,화물,계,하이브리드,36,0
2023,07,경기,화물,비사업용,하이브리드,36,0
2023,07,경기,화물,사업용,하이브리드,0,0
2023,07,경남,소계,계,하이브리드,91691,2367
2023,07,경남,소계,비사업용,하이브리드,78356,1874
2023,07,경남,소계,사업용,하이브리드,13335,493
2023,07,경남,승용,계,하이브리드,91685,2366
2023,07,경남,승용,비사업용,하이브리드,78350,1873
2023,07,경남,승용,사업용,하이브리드,13335,493
2023,07,경남,승합,계,하이브리드,0,0
2023,07,경남,승합,비사업용,하이브리드,0,0
2023,07,경남,승합,사업용,하이브리드,0,0
2023,07,경남,특수,계,하이브리드,0,0
2023,07,경남,특수,비사업용,하이브리드,0,0
2023,07,경남,특수,사업용,하이브리드,0,0
2023,07,경남,화물,계,하이브리드,6,1
2023,07,경남,화물,비사업용,하이브리드,6,1
2023,07,경남,화물,사업용,하이브리드,0,0
2023,07,경북,소계,계,하이브리드,52912,718
2023,07,경북,소계,비사업용,하이브리드,52805,719
2023,07,경북,소계,사업용,하이브리드,107,-1
2023,07,경북,승용,계,하이브리드,52875,719
2023,07,경북,승용,비사업용,하이브리드,52799,720
2023,07,경북,승용,사업용,하이브리드,76,-1
2023,07,경북,승합,계,하이브리드,31,0
2023,07,경북,승합,비사업용,하이브리드,0,0
2023,07,경북,승합,사업용,하이브리드,31,0
2023,07,경북,특수,계,하이브리드,0,0
2023,07,경북,특수,비사업용,하이브리드,0,0
2023,07,경북,특수,사업용,하이브리드,0,0
2023,07,경북,화물,계,하이브리드,6,-1
2023,07,경북,화물,비사업용,하이브리드,6,-1
2023,07,경북,화물,사업용,하이브리드,0,0
2023,07,광주,소계,계,하이브리드,35734,758
2023,07,광주,소계,비사업용,하이브리드,35542,753
2023,07,광주,소계,사업용,하이브리드,192,5
2023,07,광주,승용,계,하이브리드,35706,758
2023,07,광주,승용,비사업용,하이브리드,35540,753
2023,07,광주,승용,사업용,하이브리드,166,5
2023,07,광주,승합,계,하이브리드,26,0
2023,07,광주,승합,비사업용,하이브리드,0,0
2023,07,광주,승합,사업용,하이브리드,26,0
2023,07,광주,특수,계,하이브리드,0,0
2023,07,광주,특수,비사업용,하이브리드,0,0
2023,07,광주,특수,사업용,하이브리드,0,0
2023,07,광주,화물,계,하이브리드,2,0
2023,07,광주,화물,비사업용,하이브리드,2,0
2023,07,광주,화물,사업용,하이브리드,0,0
2023,07,대구,소계,계,하이브리드,68714,1649
2023,07,대구,소계,비사업용,하이브리드,67715,1572
2023,07,대구,소계,사업용,하이브리드,999,77
2023,07,대구,승용,계,하이브리드,68700,1649
2023,07,대구,승용,비사업용,하이브리드,67714,1572
2023,07,대구,승용,사업용,하이브리드,986,77
2023,07,대구,승합,계,하이브리드,14,0
2023,07,대구,승합,비사업용,하이브리드,1,0
2023,07,대구,승합,사업용,하이브리드,13,0
2023,07,대구,특수,계,하이브리드,0,0
2023,07,대구,특수,비사업용,하이브리드,0,0
2023,07,대구,특수,사업용,하이브리드,0,0
2023,07,대구,화물,계,하이브리드,0,0
2023,07,대구,화물,비사업용,하이브리드,0,0
2023,07,대구,화물,사업용,하이브리드,0,0
2023,07,대전,소계,계,하이브리드,34414,866
2023,07,대전,소계,비사업용,하이브리드,33502,705
2023,07,대전,소계,사업용,하이브리드,912,161
2023,07,대전,승용,계,하이브리드,34411,866
2023,07,대전,승용,비사업용,하이브리드,33499,705
2023,07,대전,승용,사업용,하이브리드,912,161
2023,07,대전,승합,계,하이브리드,0,0
2023,07,대전,승합,비사업용,하이브리드,0,0
2023,07,대전,승합,사업용,하이브리드,0,0
2023,07,대전,특수,계,하이브리드,0,0
2023,07,대전,특수,비사업용,하이브리드,0,0
2023,07,대전,특수,사업용,하이브리드,0,0
2023,07,대전,화물,계,하이브리드,3,0
2023,07,대전,화물,비사업용,하이브리드,3,0
2023,07,대전,화물,사업용,하이브리드,0,0
2023,07,부산,소계,계,하이브리드,95982,2346
2023,07,부산,소계,비사업용,하이브리드,82154,1840
2023,07,부산,소계,사업용,하이브리드,13828,506
2023,07,부산,승용,계,하이브리드,95976,2346
2023,07,부산,승용,비사업용,하이브리드,82150,1840
2023,07,부산,승용,사업용,하이브리드,13826,506
2023,07,부산,승합,계,하이브리드,3,0
2023,07,부산,승합,비사업용,하이브리드,1,0
2023,07,부산,승합,사업용,하이브리드,2,0
2023,07,부산,특수,계,하이브리드,0,0
2023,07,부산,특수,비사업용,하이브리드,0,0
2023,07,부산,특수,사업용,하이브리드,0,0
2023,07,부산,화물,계,하이브리드,3,0
2023,07,부산,화물,비사업용,하이브리드,3,0
2023,07,부산,화물,사업용,하이브리드,0,0
2023,07,서울,소계,계,하이브리드,191965,3263
2023,07,서울,소계,비사업용,하이브리드,187526,3363
2023,07,서울,소계,사업용,하이브리드,4439,-100
2023,07,서울,승용,계,하이브리드,191909,3263
2023,07,서울,승용,비사업용,하이브리드,187516,3362
2023,07,서울,승용,사업용,하이브리드,4393,-99
2023,07,서울,승합,계,하이브리드,46,-2
2023,07,서울,승합,비사업용,하이브리드,0,-1
2023,07,서울,승합,사업용,하이브리드,46,-1
2023,07,서울,특수,계,하이브리드,0,0
2023,07,서울,특수,비사업용,하이브리드,0,0
2023,07,서울,특수,사업용,하이브리드,0,0
2023,07,서울,화물,계,하이브리드,10,2
2023,07,서울,화물,비사업용,하이브리드,10,2
2023,07,서울,화물,사업용,하이브리드,0,0
2023,07,세종,소계,계,하이브리드,14563,258
2023,07,세종,소계,비사업용,하이브리드,14534,259
2023,07,세종,소계,사업용,하이브리드,29,-1
2023,07,세종,승용,계,하이브리드,14551,258
2023,07,세종,승용,비사업용,하이브리드,14533,259
2023,07,세종,승용,사업용,하이브리드,18,-1
2023,07,세종,승합,계,하이브리드,12,0
2023,07,세종,승합,비사업용,하이브리드,1,0
2023,07,세종,승합,사업용,하이브리드,11,0
2023,07,세종,특수,계,하이브리드,0,0
2023,07,세종,특수,비사업용,하이브리드,0,0
2023,07,세종,특수,사업용,하이브리드,0,0
2023,07,세종,화물,계,하이브리드,0,0
2023,07,세종,화물,비사업용,하이브리드,0,0
2023,07,세종,화물,사업용,하이브리드,0,0
2023,07,울산,소계,계,하이브리드,31037,740
2023,07,울산,소계,비사업용,하이브리드,30910,737
2023,07,울산,소계,사업용,하이브리드,127,3
2023,07,울산,승용,계,하이브리드,30991,740
2023,07,울산,승용,비사업용,하이브리드,30910,737
2023,07,울산,승용,사업용,하이브리드,81,3
2023,07,울산,승합,계,하이브리드,46,0
2023,07,울산,승합,비사업용,하이브리드,0,0
2023,07,울산,승합,사업용,하이브리드,46,0
2023,07,울산,특수,계,하이브리드,0,0
2023,07,울산,특수,비사업용,하이브리드,0,0
2023,07,울산,특수,사업용,하이브리드,0,0
2023,07,울산,화물,계,하이브리드,0,0
2023,07,울산,화물,비사업용,하이브리드,0,0
2023,07,울산,화물,사업용,하이브리드,0,0
2023,07,인천,소계,계,하이브리드,135366,3350
2023,07,인천,소계,비사업용,하이브리드,105788,2570
2023,07,인천,소계,사업용,하이브리드,29578,780
2023,07,인천,승용,계,하이브리드,135329,3353
2023,07,인천,승용,비사업용,하이브리드,105787,2570
2023,07,인천,승용,사업용,하이브리드,29542,783
2023,07,인천,승합,계,하이브리드,36,-3
2023,07,인천,승합,비사업용,하이브리드,0,0
2023,07,인천,승합,사업용,하이브리드,36,-3
2023,07,인천,특수,계,하이브리드,0,0
2023,07,인천,특수,비사업용,하이브리드,0,0
2023,07,인천,특수,사업용,하이브리드,0,0
2023,07,인천,화물,계,하이브리드,1,0
2023,07,인천,화물,비사업용,하이브리드,1,0
2023,07,인천,화물,사업용,하이브리드,0,0
2023,07,전국,소계,계,하이브리드,1377023,30202
2023,07,전국,소계,비사업용,하이브리드,1250250,26424
2023,07,전국,소계,사업용,하이브리드,126773,3778
2023,07,전국,승용,계,하이브리드,1376633,30206
2023,07,전국,승용,비사업용,하이브리드,1250156,26424
2023,07,전국,승용,사업용,하이브리드,126477,3782
2023,07,전국,승합,계,하이브리드,298,-5
2023,07,전국,승합,비사업용,하이브리드,3,-1
2023,07,전국,승합,사업용,하이브리드,295,-4
2023,07,전국,특수,계,하이브리드,1,0
2023,07,전국,특수,비사업용,하이브리드,1,0
2023,07,전국,특수,사업용,하이브리드,0,0
2023,07,전국,화물,계,하이브리드,91,1
2023,07,전국,화물,비사업용,하이브리드,90,1
2023,07,전국,화물,사업용,하이브리드,1,0
2023,07,전남,소계,계,하이브리드,61630,1209
2023,07,전남,소계,비사업용,하이브리드,36334,812
2023,07,전남,소계,사업용,하이브리드,25296,397
2023,07,전남,승용,계,하이브리드,61627,1209
2023,07,전남,승용,비사업용,하이브리드,36331,812
2023,07,전남,승용,사업용,하이브리드,25296,397
2023,07,전남,승합,계,하이브리드,0,0
2023,07,전남,승합,비사업용,하이브리드,0,0
2023,07,전남,승합,사업용,하이브리드,0,0
2023,07,전남,특수,계,하이브리드,0,0
2023,07,전남,특수,비사업용,하이브리드,0,0
2023,07,전남,특수,사업용,하이브리드,0,0
2023,07,전남,화물,계,하이브리드,3,0
2023,07,전남,화물,비사업용,하이브리드,3,0
2023,07,전남,화물,사업용,하이브리드,0,0
2023,07,전북,소계,계,하이브리드,37323,909
2023,07,전북,소계,비사업용,하이브리드,36964,912
2023,07,전북,소계,사업용,하이브리드,359,-3
2023,07,전북,승용,계,하이브리드,37314,909
2023,07,전북,승용,비사업용,하이브리드,36961,912
2023,07,전북,승용,사업용,하이브리드,353,-3
2023,07,전북,승합,계,하이브리드,6,0
2023,07,전북,승합,비사업용,하이브리드,0,0
2023,07,전북,승합,사업용,하이브리드,6,0
2023,07,전북,특수,계,하이브리드,1,0
2023,07,전북,특수,비사업용,하이브리드,1,0
2023,07,전북,특수,사업용,하이브리드,0,0
2023,07,전북,화물,계,하이브리드,2,0
2023,07,전북,화물,비사업용,하이브리드,2,0
2023,07,전북,화물,사업용,하이브리드,0,0
2023,07,제주,소계,계,하이브리드,49020,1837
2023,07,제주,소계,비사업용,하이브리드,14968,336
2023,07,제주,소계,사업용,하이브리드,34052,1501
2023,07,제주,승용,계,하이브리드,49019,1837
2023,07,제주,승용,비사업용,하이브리드,14968,336
2023,07,제주,승용,사업용,하이브리드,34051,1501
2023,07,제주,승합,계,하이브리드,0,0
2023,07,제주,승합,비사업용,하이브리드,0,0
2023,07,제주,승합,사업용,하이브리드,0,0
2023,07,제주,특수,계,하이브리드,0,0
2023,07,제주,특수,비사업용,하이브리드,0,0
2023,07,제주,특수,사업용,하이브리드,0,0
2023,07,제주,화물,계,하이브리드,1,0
2023,07,제주,화물,비사업용,하이브리드,0,0
2023,07,제주,화물,사업용,하이브리드,1,0
2023,07,충남,소계,계,하이브리드,48074,1167
2023,07,충남,소계,비사업용,하이브리드,47550,1160
2023,07,충남,소계,사업용,하이브리드,524,7
2023,07,충남,승용,계,하이브리드,48069,1168
2023,07,충남,승용,비사업용,하이브리드,47545,1161
2023,07,충남,승용,사업용,하이브리드,524,7
2023,07,충남,승합,계,하이브리드,0,0
2023,07,충남,승합,비사업용,하이브리드,0,0
2023,07,충남,승합,사업용,하이브리드,0,0
2023,07,충남,특수,계,하이브리드,0,0
2023,07,충남,특수,비사업용,하이브리드,0,0
2023,07,충남,특수,사업용,하이브리드,0,0
2023,07,충남,화물,계,하이브리드,5,-1
2023,07,충남,화물,비사업용,하이브리드,5,-1
2023,07,충남,화물,사업용,하이브리드,0,0
2023,07,충북,소계,계,하이브리드,37504,843
2023,07,충북,소계,비사업용,하이브리드,36655,866
2023,07,충북,소계,사업용,하이브리드,849,-23
2023,07,충북,승용,계,하이브리드,37493,843
2023,07,충북,승용,비사업용,하이브리드,36646,866
2023,07,충북,승용,사업용,하이브리드,847,-23
2023,07,충북,승합,계,하이브리드,2,0
2023,07,충북,승합,비사업용,하이브리드,0,0
2023,07,충북,승합,사업용,하이브리드,2,0
2023,07,충북,특수,계,하이브리드,0,0
2023,07,충북,특수,비사업용,하이브리드,0,0
2023,07,충북,특수,사업용,하이브리드,0,0
2023,07,충북,화물,계,하이브리드,9,0
2023,07,충북,화물,비사업용,하이브리드,9,0
2023,07,충북,화물,사업용,하이브리드,0,0
2023,08,강원,소계,계,하이브리드,34735,716
2023,08,강원,소계,비사업용,하이브리드,34596,713
2023,08,강원,소계,사업용,하이브리드,139,3
2023,08,강원,승용,계,하이브리드,34731,716
2023,08,강원,승용,비사업용,하이브리드,34592,713
2023,08,강원,승용,사업용,하이브리드,139,3
2023,08,강원,승합,계,하이브리드,0,0
2023,08,강원,승합,비사업용,하이브리드,0,0
2023,08,강원,승합,사업용,하이브리드,0,0
2023,08,강원,특수,계,하이브리드,0,0
2023,08,강원,특수,비사업용,하이브리드,0,0
2023,08,강원,특수,사업용,하이브리드,0,0
2023,08,강원,화물,계,하이브리드,4,0
2023,08,강원,화물,비사업용,하이브리드,4,0
2023,08,강원,화물,사업용,하이브리드,0,0
2023,08,경기,소계,계,하이브리드,363423,6348
2023,08,경기,소계,비사업용,하이브리드,361361,6297
2023,08,경기,소계,사업용,하이브리드,2062,51
2023,08,경기,승용,계,하이브리드,363317,6354
2023,08,경기,승용,비사업용,하이브리드,361327,6299
2023,08,경기,승용,사업용,하이브리드,1990,55
2023,08,경기,승합,계,하이브리드,72,-4
2023,08,경기,승합,비사업용,하이브리드,0,0
2023,08,경기,승합,사업용,하이브리드,72,-4
2023,08,경기,특수,계,하이브리드,0,0
2023,08,경기,특수,비사업용,하이브리드,0,0
2023,08,경기,특수,사업용,하이브리드,0,0
2023,08,경기,화물,계,하이브리드,34,-2
2023,08,경기,화물,비사업용,하이브리드,34,-2
2023,08,경기,화물,사업용,하이브리드,0,0
2023,08,경남,소계,계,하이브리드,93835,2144
2023,08,경남,소계,비사업용,하이브리드,80048,1692
2023,08,경남,소계,사업용,하이브리드,13787,452
2023,08,경남,승용,계,하이브리드,93829,2144
2023,08,경남,승용,비사업용,하이브리드,80042,1692
2023,08,경남,승용,사업용,하이브리드,13787,452
2023,08,경남,승합,계,하이브리드,0,0
2023,08,경남,승합,비사업용,하이브리드,0,0
2023,08,경남,승합,사업용,하이브리드,0,0
2023,08,경남,특수,계,하이브리드,0,0
2023,08,경남,특수,비사업용,하이브리드,0,0
2023,08,경남,특수,사업용,하이브리드,0,0
2023,08,경남,화물,계,하이브리드,6,0
2023,08,경남,화물,비사업용,하이브리드,6,0
2023,08,경남,화물,사업용,하이브리드,0,0
2023,08,경북,소계,계,하이브리드,54051,1139
2023,08,경북,소계,비사업용,하이브리드,53941,1136
2023,08,경북,소계,사업용,하이브리드,110,3
2023,08,경북,승용,계,하이브리드,54015,1140
2023,08,경북,승용,비사업용,하이브리드,53936,1137
2023,08,경북,승용,사업용,하이브리드,79,3
2023,08,경북,승합,계,하이브리드,31,0
2023,08,경북,승합,비사업용,하이브리드,0,0
2023,08,경북,승합,사업용,하이브리드,31,0
2023,08,경북,특수,계,하이브리드,0,0
2023,08,경북,특수,비사업용,하이브리드,0,0
2023,08,경북,특수,사업용,하이브리드,0,0
2023,08,경북,화물,계,하이브리드,5,-1
2023,08,경북,화물,비사업용,하이브리드,5,-1
2023,08,경북,화물,사업용,하이브리드,0,0
2023,08,광주,소계,계,하이브리드,36421,687
2023,08,광주,소계,비사업용,하이브리드,36223,681
2023,08,광주,소계,사업용,하이브리드,198,6
2023,08,광주,승용,계,하이브리드,36393,687
2023,08,광주,승용,비사업용,하이브리드,36221,681
2023,08,광주,승용,사업용,하이브리드,172,6
2023,08,광주,승합,계,하이브리드,26,0
2023,08,광주,승합,비사업용,하이브리드,0,0
2023,08,광주,승합,사업용,하이브리드,26,0
2023,08,광주,특수,계,하이브리드,0,0
2023,08,광주,특수,비사업용,하이브리드,0,0
2023,08,광주,특수,사업용,하이브리드,0,0
2023,08,광주,화물,계,하이브리드,2,0
2023,08,광주,화물,비사업용,하이브리드,2,0
2023,08,광주,화물,사업용,하이브리드,0,0
2023,08,대구,소계,계,하이브리드,69887,1173
2023,08,대구,소계,비사업용,하이브리드,68856,1141
2023,08,대구,소계,사업용,하이브리드,1031,32
2023,08,대구,승용,계,하이브리드,69873,1173
2023,08,대구,승용,비사업용,하이브리드,68855,1141
2023,08,대구,승용,사업용,하이브리드,1018,32
2023,08,대구,승합,계,하이브리드,14,0
2023,08,대구,승합,비사업용,하이브리드,1,0
2023,08,대구,승합,사업용,하이브리드,13,0
2023,08,대구,특수,계,하이브리드,0,0
2023,08,대구,특수,비사업용,하이브리드,0,0
2023,08,대구,특수,사업용,하이브리드,0,0
2023,08,대구,화물,계,하이브리드,0,0
2023,08,대구,화물,비사업용,하이브리드,0,0
2023,08,대구,화물,사업용,하이브리드,0,0
2023,08,대전,소계,계,하이브리드,35236,822
2023,08,대전,소계,비사업용,하이브리드,34170,668
2023,08,대전,소계,사업용,하이브리드,1066,154
2023,08,대전,승용,계,하이브리드,35233,822
2023,08,대전,승용,비사업용,하이브리드,34167,668
2023,08,대전,승용,사업용,하이브리드,1066,154
2023,08,대전,승합,계,하이브리드,0,0
2023,08,대전,승합,비사업용,하이브리드,0,0
2023,08,대전,승합,사업용,하이브리드,0,0
2023,08,대전,특수,계,하이브리드,0,0
2023,08,대전,특수,비사업용,하이브리드,0,0
2023,08,대전,특수,사업용,하이브리드,0,0
2023,08,대전,화물,계,하이브리드,3,0
2023,08,대전,화물,비사업용,하이브리드,3,0
2023,08,대전,화물,사업용,하이브리드,0,0
2023,08,부산,소계,계,하이브리드,98234,2252
2023,08,부산,소계,비사업용,하이브리드,84089,1935
2023,08,부산,소계,사업용,하이브리드,14145,317
2023,08,부산,승용,계,하이브리드,98228,2252
2023,08,부산,승용,비사업용,하이브리드,84085,1935
2023,08,부산,승용,사업용,하이브리드,14143,317
2023,08,부산,승합,계,하이브리드,3,0
2023,08,부산,승합,비사업용,하이브리드,1,0
2023,08,부산,승합,사업용,하이브리드,2,0
2023,08,부산,특수,계,하이브리드,0,0
2023,08,부산,특수,비사업용,하이브리드,0,0
2023,08,부산,특수,사업용,하이브리드,0,0
2023,08,부산,화물,계,하이브리드,3,0
2023,08,부산,화물,비사업용,하이브리드,3,0
2023,08,부산,화물,사업용,하이브리드,0,0
2023,08,서울,소계,계,하이브리드,194963,2998
2023,08,서울,소계,비사업용,하이브리드,190578,3052
2023,08,서울,소계,사업용,하이브리드,4385,-54
2023,08,서울,승용,계,하이브리드,194904,2995
2023,08,서울,승용,비사업용,하이브리드,190565,3049
2023,08,서울,승용,사업용,하이브리드,4339,-54
2023,08,서울,승합,계,하이브리드,46,0
2023,08,서울,승합,비사업용,하이브리드,0,0
2023,08,서울,승합,사업용,하이브리드,46,0
2023,08,서울,특수,계,하이브리드,0,0
2023,08,서울,특수,비사업용,하이브리드,0,0
2023,08,서울,특수,사업용,하이브리드,0,0
2023,08,서울,화물,계,하이브리드,13,3
2023,08,서울,화물,비사업용,하이브리드,13,3
2023,08,서울,화물,사업용,하이브리드,0,0
2023,08,세종,소계,계,하이브리드,14747,184
2023,08,세종,소계,비사업용,하이브리드,14717,183
2023,08,세종,소계,사업용,하이브리드,30,1
2023,08,세종,승용,계,하이브리드,14735,184
2023,08,세종,승용,비사업용,하이브리드,14716,183
2023,08,세종,승용,사업용,하이브리드,19,1
2023,08,세종,승합,계,하이브리드,12,0
2023,08,세종,승합,비사업용,하이브리드,1,0
2023,08,세종,승합,사업용,하이브리드,11,0
2023,08,세종,특수,계,하이브리드,0,0
2023,08,세종,특수,비사업용,하이브리드,0,0
2023,08,세종,특수,사업용,하이브리드,0,0
2023,08,세종,화물,계,하이브리드,0,0
2023,08,세종,화물,비사업용,하이브리드,0,0
2023,08,세종,화물,사업용,하이브리드,0,0
2023,08,울산,소계,계,하이브리드,31853,816
2023,08,울산,소계,비사업용,하이브리드,31724,814
2023,08,울산,소계,사업용,하이브리드,129,2
2023,08,울산,승용,계,하이브리드,31807,816
2023,08,울산,승용,비사업용,하이브리드,31724,814
2023,08,울산,승용,사업용,하이브리드,83,2
2023,08,울산,승합,계,하이브리드,46,0
2023,08,울산,승합,비사업용,하이브리드,0,0
2023,08,울산,승합,사업용,하이브리드,46,0
2023,08,울산,특수,계,하이브리드,0,0
2023,08,울산,특수,비사업용,하이브리드,0,0
2023,08,울산,특수,사업용,하이브리드,0,0
2023,08,울산,화물,계,하이브리드,0,0
2023,08,울산,화물,비사업용,하이브리드,0,0
2023,08,울산,화물,사업용,하이브리드,0,0
2023,08,인천,소계,계,하이브리드,138035,2669
2023,08,인천,소계,비사업용,하이브리드,108173,2385
2023,08,인천,소계,사업용,하이브리드,29862,284
2023,08,인천,승용,계,하이브리드,137997,2668
2023,08,인천,승용,비사업용,하이브리드,108171,2384
2023,08,인천,승용,사업용,하이브리드,29826,284
2023,08,인천,승합,계,하이브리드,36,0
2023,08,인천,승합,비사업용,하이브리드,0,0
2023,08,인천,승합,사업용,하이브리드,36,0
2023,08,인천,특수,계,하이브리드,0,0
2023,08,인천,특수,비사업용,하이브리드,0,0
2023,08,인천,특수,사업용,하이브리드,0,0
2023,08,인천,화물,계,하이브리드,2,1
2023,08,인천,화물,비사업용,하이브리드,2,1
2023,08,인천,화물,사업용,하이브리드,0,0
2023,08,전국,소계,계,하이브리드,1404253,27230
2023,08,전국,소계,비사업용,하이브리드,1274689,24439
2023,08,전국,소계,사업용,하이브리드,129564,2791
2023,08,전국,승용,계,하이브리드,1403866,27233
2023,08,전국,승용,비사업용,하이브리드,1274594,24438
2023,08,전국,승용,사업용,하이브리드,129272,2795
2023,08,전국,승합,계,하이브리드,294,-4
2023,08,전국,승합,비사업용,하이브리드,3,0
2023,08,전국,승합,사업용,하이브리드,291,-4
2023,08,전국,특수,계,하이브리드,1,0
2023,08,전국,특수,비사업용,하이브리드,1,0
2023,08,전국,특수,사업용,하이브리드,0,0
2023,08,전국,화물,계,하이브리드,92,1
2023,08,전국,화물,비사업용,하이브리드,91,1
2023,08,전국,화물,사업용,하이브리드,1,0
2023,08,전남,소계,계,하이브리드,62954,1324
2023,08,전남,소계,비사업용,하이브리드,37144,810
2023,08,전남,소계,사업용,하이브리드,25810,514
2023,08,전남,승용,계,하이브리드,62951,1324
2023,08,전남,승용,비사업용,하이브리드,37141,810
2023,08,전남,승용,사업용,하이브리드,25810,514
2023,08,전남,승합,계,하이브리드,0,0
2023,08,전남,승합,비사업용,하이브리드,0,0
2023,08,전남,승합,사업용,하이브리드,0,0
2023,08,전남,특수,계,하이브리드,0,0
2023,08,전남,특수,비사업용,하이브리드,0,0
2023,08,전남,특수,사업용,하이브리드,0,0
2023,08,전남,화물,계,하이브리드,3,0
2023,08,전남,화물,비사업용,하이브리드,3,0
2023,08,전남,화물,사업용,하이브리드,0,0
2023,08,전북,소계,계,하이브리드,38064,741
2023,08,전북,소계,비사업용,하이브리드,37687,723
2023,08,전북,소계,사업용,하이브리드,377,18
2023,08,전북,승용,계,하이브리드,38055,741
2023,08,전북,승용,비사업용,하이브리드,37684,723
2023,08,전북,승용,사업용,하이브리드,371,18
2023,08,전북,승합,계,하이브리드,6,0
2023,08,전북,승합,비사업용,하이브리드,0,0
2023,08,전북,승합,사업용,하이브리드,6,0
2023,08,전북,특수,계,하이브리드,1,0
2023,08,전북,특수,비사업용,하이브리드,1,0
2023,08,전북,특수,사업용,하이브리드,0,0
2023,08,전북,화물,계,하이브리드,2,0
2023,08,전북,화물,비사업용,하이브리드,2,0
2023,08,전북,화물,사업용,하이브리드,0,0
2023,08,제주,소계,계,하이브리드,50270,1250
2023,08,제주,소계,비사업용,하이브리드,15294,326
2023,08,제주,소계,사업용,하이브리드,34976,924
2023,08,제주,승용,계,하이브리드,50269,1250
2023,08,제주,승용,비사업용,하이브리드,15294,326
2023,08,제주,승용,사업용,하이브리드,34975,924
2023,08,제주,승합,계,하이브리드,0,0
2023,08,제주,승합,비사업용,하이브리드,0,0
2023,08,제주,승합,사업용,하이브리드,0,0
2023,08,제주,특수,계,하이브리드,0,0
2023,08,제주,특수,비사업용,하이브리드,0,0
2023,08,제주,특수,사업용,하이브리드,0,0
2023,08,제주,화물,계,하이브리드,1,0
2023,08,제주,화물,비사업용,하이브리드,0,0
2023,08,제주,화물,사업용,하이브리드,1,0
2023,08,충남,소계,계,하이브리드,49166,1092
2023,08,충남,소계,비사업용,하이브리드,48628,1078
2023,08,충남,소계,사업용,하이브리드,538,14
2023,08,충남,승용,계,하이브리드,49161,1092
