연월,시도,급속 설치건수,급속 누적건수,완속 설치건수,완속 누적건수
2019-10,전북,19,536,39,1065
2019-11,전북,19,555,39,1104
2019-12,전북,19,574,39,1142
2020-01,전북,19,593,39,1181
2020-02,전북,21,614,48,1229
2020-03,전북,21,635,48,1277
2020-04,전북,21,656,48,1325
2020-05,전북,21,677,48,1373
2020-06,전북,21,698,48,1421
2020-07,전북,21,718,48,1468
2020-08,전북,21,739,48,1516
2020-09,전북,21,760,48,1564
2020-10,전북,21,781,48,1612
2020-11,전북,21,802,48,1660
2020-12,전북,21,823,48,1708
2021-01,전북,21,844,48,1756
2021-02,전북,26,870,239,1995
2021-03,전북,26,895,239,2234
2021-04,전북,26,920,239,2472
2021-05,전북,26,946,239,2711
2021-06,전북,26,972,239,2950
2021-07,전북,26,997,239,3188
2021-08,전북,26,1022,239,3427
2021-09,전북,26,1048,239,3666
2021-10,전북,26,1074,239,3905
2021-11,전북,26,1099,239,4144
2021-12,전북,26,1124,239,4382
2022-01,전북,26,1150,239,4621
2022-02,전북,72,1222,256,4877
2022-03,전북,72,1295,256,5133
2022-04,전북,72,1368,256,5389
2022-05,전북,72,1440,256,5645
2022-06,전북,72,1512,256,5901
2022-07,전북,72,1585,256,6156
2022-08,전북,72,1658,256,6412
2022-09,전북,72,1730,256,6668
2022-10,전북,72,1802,256,6924
2022-11,전북,72,1875,256,7180
2022-12,전북,72,1948,256,7436
2023-01,전북,72,2020,256,7692
2023-02,전북,52,2072,306,7998
2023-03,전북,52,2124,306,8305
2023-04,전북,52,2176,306,8612
2023-05,전북,52,2228,306,8918
2023-06,전북,52,2280,306,9224
2023-07,전북,52,2332,306,9531
2023-08,전북,52,2385,306,9838
2023-09,전북,52,2437,306,10144
2023-10,전북,52,2489,306,10450
2023-11,전북,52,2541,306,10757
2023-12,전북,52,2593,306,11064
2024-01,전북,52,2645,306,11370
2024-02,전북,11,2656,102,11472
2024-03,전북,11,2667,102,11575
2024-04,전북,11,2678,102,11677
2024-05,전북,11,2689,102,11780
2024-06,전북,11,2700,102,11882
2024-07,전북,11,2711,102,11984
2024-08,전북,11,2722,102,12087
2024-09,전북,11,2733,102,12189
2024-10,전북,11,2744,102,12292
2024-11,전북,11,2755,102,12394
2024-12,전북,11,2766,102,12497
2025-01,전북,11,2777,102,12599
2025-02,전북,0,2777,0,12599
2025-03,전북,0,2777,0,12599
2025-04,전북,0,2777,0,12599
2025-05,전북,0,2777,0,12599
2025-06,전북,0,2777,0,12599
2025-07,전북,0,2777,0,12599
2025-08,전북,0,2777,0,12599
2025-09,전북,0,2777,0,12599
2025-10,전북,0,2777,0,12599
2025-11,전북,0,2777,0,12599
2025-12,전북,0,2777,0,12599
2026-01,전북,0,2777,0,12599
2026-02,전북,0,2777,0,12599
2026-03,전북,0,2777,0,12599
2026-04,전북,0,2777,0,12599
2026-05,전북,0,2777,0,12599
2026-06,전북,0,2777,0,12599
2026-07,전북,0,2777,0,12599
2026-08,전북,0,2777,0,12599
2026-09,전북,0,2777,0,12599
2026-10,전북,0,2777,0,12599
2026-11,전북,0,2777,0,12599
2026-12,전북,0,2777,0,12599
2027-01,전북,0,2777,0,12599
2027-02,전북,0,2777,0,12599
2027-03,전북,0,2777,0,12599
2027-04,전북,0,2777,0,12599
2027-05,전북,0,2777,0,12599
2027-06,전북,0,2777,0,12599
2027-07,전북,0,2777,0,12599
2027-08,전북,0,2777,0,12599
2027-09,전북,0,2777,0,12599
2027-10,전북,0,2777,0,12599
2027-11,전북,0,2777,0,12599
2027-12,전북,0,2777,0,12599
2028-01,전북,0,2777,0,12599
2028-02,전북,0,2777,0,12599
2028-03,전북,0,2777,0,12599
2028-04,전북,0,2777,0,12599
2028-05,전북,0,2777,0,12599
2028-06,전북,0,2777,0,12599
2028-07,전북,0,2777,0,12599
2028-08,전북,0,2777,0,12599
2028-09,전북,0,2777,0,12599
2028-10,전북,0,2777,0,12599
2028-11,전북,0,2777,0,12599
2028-12,전북,0,2777,0,12599
2014-01,제주,30,30,10,10
2014-02,제주,0,30,0,10
2014-03,제주,0,30,0,10
2014-04,제주,0,30,0,10
2014-05,제주,0,30,0,10
2014-06,제주,0,30,0,10
2014-07,제주,0,30,0,10
2014-08,제주,0,30,0,10
2014-09,제주,0,30,0,10
2014-10,제주,0,30,0,10
2014-11,제주,0,30,0,10
2014-12,제주,0,30,0,10
2015-01,제주,0,30,0,10
2015-02,제주,0,30,0,10
2015-03,제주,0,30,0,10
2015-04,제주,0,30,0,10
2015-05,제주,0,30,0,10
2015-06,제주,0,30,0,10
2015-07,제주,0,30,0,10
2015-08,제주,0,30,0,10
2015-09,제주,0,30,0,10
2015-10,제주,0,30,0,10
2015-11,제주,0,30,0,10
2015-12,제주,0,30,0,10
2016-01,제주,0,30,0,10
2016-02,제주,13,43,17,27
2016-03,제주,13,56,17,43
2016-04,제주,13,69,17,60
2016-05,제주,13,82,17,76
2016-06,제주,13,95,17,93
2016-07,제주,13,108,17,110
2016-08,제주,13,121,17,126
2016-09,제주,13,134,17,143
2016-10,제주,13,147,17,159
2016-11,제주,13,160,17,176
2016-12,제주,13,173,17,192
2017-01,제주,13,186,17,209
2017-02,제주,14,200,28,236
2017-03,제주,14,215,28,264
2017-04,제주,14,229,28,292
2017-05,제주,14,243,28,319
2017-06,제주,14,258,28,346
2017-07,제주,14,272,28,374
2017-08,제주,14,286,28,402
2017-09,제주,14,301,28,429
2017-10,제주,14,315,28,456
2017-11,제주,14,329,28,484
2017-12,제주,14,344,28,512
2018-01,제주,14,358,28,539
2018-02,제주,16,374,47,586
2018-03,제주,16,390,47,634
2018-04,제주,16,406,47,681
2018-05,제주,16,423,47,729
2018-06,제주,16,439,47,776
2018-07,제주,16,455,47,824
2018-08,제주,16,471,47,871
2018-09,제주,16,487,47,918
2018-10,제주,16,504,47,966
2018-11,제주,16,520,47,1013
2018-12,제주,16,536,47,1061
2019-01,제주,16,552,47,1108
2019-02,제주,20,572,49,1157
2019-03,제주,20,593,49,1206
2019-04,제주,20,613,49,1255
2019-05,제주,20,634,49,1304
2019-06,제주,20,654,49,1353
2019-07,제주,20,674,49,1402
2019-08,제주,20,695,49,1452
2019-09,제주,20,715,49,1501
2019-10,제주,20,736,49,1550
2019-11,제주,20,756,49,1599
2019-12,제주,20,777,49,1648
2020-01,제주,20,797,49,1697
2020-02,제주,29,826,45,1742
2020-03,제주,29,854,45,1788
2020-04,제주,29,883,45,1833
2020-05,제주,29,912,45,1878
2020-06,제주,29,941,45,1924
2020-07,제주,29,970,45,1969
2020-08,제주,29,998,45,2014
2020-09,제주,29,1027,45,2060
2020-10,제주,29,1056,45,2105
2020-11,제주,29,1084,45,2150
2020-12,제주,29,1113,45,2196
2021-01,제주,29,1142,45,2241
2021-02,제주,38,1180,87,2328
2021-03,제주,38,1218,87,2416
2021-04,제주,38,1257,87,2503
2021-05,제주,38,1295,87,2590
2021-06,제주,38,1333,87,2678
2021-07,제주,38,1372,87,2765
2021-08,제주,38,1410,87,2852
2021-09,제주,38,1448,87,2940
2021-10,제주,38,1486,87,3027
2021-11,제주,38,1524,87,3114
2021-12,제주,38,1563,87,3202
2022-01,제주,38,1601,87,3289
2022-02,제주,28,1629,115,3404
2022-03,제주,28,1657,115,3520
2022-04,제주,28,1685,115,3635
2022-05,제주,28,1713,115,3750
2022-06,제주,28,1741,115,3866
2022-07,제주,28,1770,115,3981
2022-08,제주,28,1798,115,4096
2022-09,제주,28,1826,115,4212
2022-10,제주,28,1854,115,4327
2022-11,제주,28,1882,115,4442
2022-12,제주,28,1910,115,4558
2023-01,제주,28,1938,115,4673
2023-02,제주,23,1961,100,4773
2023-03,제주,23,1984,100,4873
2023-04,제주,23,2008,100,4973
2023-05,제주,23,2031,100,5073
2023-06,제주,23,2054,100,5173
2023-07,제주,23,2077,100,5272
2023-08,제주,23,2100,100,5372
2023-09,제주,23,2123,100,5472
2023-10,제주,23,2146,100,5572
2023-11,제주,23,2170,100,5672
2023-12,제주,23,2193,100,5772
2024-01,제주,23,2216,100,5872
2024-02,제주,3,2219,19,5891
2024-03,제주,3,2222,19,5911
2024-04,제주,3,2225,19,5930
2024-05,제주,3,2228,19,5950
2024-06,제주,3,2231,19,5969
2024-07,제주,3,2234,19,5988
2024-08,제주,3,2238,19,6008
2024-09,제주,3,2241,19,6027
2024-10,제주,3,2244,19,6047
2024-11,제주,3,2247,19,6066
2024-12,제주,3,2250,19,6086
2025-01,제주,3,2253,19,6105
2025-02,제주,0,2253,0,6105
2025-03,제주,0,2253,0,6105
2025-04,제주,0,2253,0,6105
2025-05,제주,0,2253,0,6105
2025-06,제주,0,2253,0,6105
2025-07,제주,0,2253,0,6105
2025-08,제주,0,2253,0,6105
2025-09,제주,0,2253,0,6105
2025-10,제주,0,2253,0,6105
2025-11,제주,0,2253,0,6105
2025-12,제주,0,2253,0,6105
2026-01,제주,0,2253,0,6105
2026-02,제주,0,2253,0,6105
2026-03,제주,0,2253,0,6105
2026-04,제주,0,2253,0,6105
2026-05,제주,0,2253,0,6105
2026-06,제주,0,2253,0,6105
2026-07,제주,0,2253,0,6105
2026-08,제주,0,2253,0,6105
2026-09,제주,0,2253,0,6105
2026-10,제주,0,2253,0,6105
2026-11,제주,0,2253,0,6105
2026-12,제주,0,2253,0,6105
2027-01,제주,0,2253,0,6105
2027-02,제주,0,2253,0,6105
2027-03,제주,0,2253,0,6105
2027-04,제주,0,2253,0,6105
2027-05,제주,0,2253,0,6105
2027-06,제주,0,2253,0,6105
2027-07,제주,0,2253,0,6105
2027-08,제주,0,2253,0,6105
2027-09,제주,0,2253,0,6105
2027-10,제주,0,2253,0,6105
2027-11,제주,0,2253,0,6105
2027-12,제주,0,2253,0,6105
2028-01,제주,0,2253,0,6105
2028-02,제주,0,2253,0,6105
2028-03,제주,0,2253,0,6105
2028-04,제주,0,2253,0,6105
2028-05,제주,0,2253,0,6105
2028-06,제주,0,2253,0,6105
2028-07,제주,0,2253,0,6105
2028-08,제주,0,2253,0,6105
2028-09,제주,0,2253,0,6105
2028-10,제주,0,2253,0,6105
2028-11,제주,0,2253,0,6105
2028-12,제주,0,2253,0,6105
2014-01,충남,1,1,4,4
2014-02,충남,0,1,0,4
2014-03,충남,0,1,0,4
2014-04,충남,0,1,0,4
2014-05,충남,0,1,0,4
2014-06,충남,0,1,0,4
2014-07,충남,0,1,0,4
2014-08,충남,0,1,0,4
2014-09,충남,0,1,0,4
2014-10,충남,0,1,0,4
2014-11,충남,0,1,0,4
2014-12,충남,0,1,0,4
2015-01,충남,0,1,0,4
2015-02,충남,0,1,0,4
2015-03,충남,0,1,0,4
2015-04,충남,0,1,0,4
2015-05,충남,0,1,0,4
2015-06,충남,0,1,0,4
2015-07,충남,0,1,0,4
2015-08,충남,0,1,0,4
2015-09,충남,0,1,0,4
2015-10,충남,0,1,0,4
2015-11,충남,0,1,0,4
2015-12,충남,0,1,0,4
2016-01,충남,0,1,0,4
2016-02,충남,7,8,13,17
2016-03,충남,7,15,13,30
2016-04,충남,7,22,13,43
2016-05,충남,7,30,13,56
2016-06,충남,7,37,13,69
2016-07,충남,7,44,13,82
2016-08,충남,7,51,13,94
2016-09,충남,7,58,13,107
2016-10,충남,7,66,13,120
2016-11,충남,7,73,13,133
2016-12,충남,7,80,13,146
2017-01,충남,7,87,13,159
2017-02,충남,15,102,29,188
2017-03,충남,15,117,29,218
2017-04,충남,15,132,29,247
2017-05,충남,15,147,29,276
2017-06,충남,15,162,29,305
2017-07,충남,15,177,29,334
2017-08,충남,15,192,29,364
2017-09,충남,15,207,29,393
2017-10,충남,15,222,29,422
2017-11,충남,15,237,29,452
2017-12,충남,15,252,29,481
2018-01,충남,15,267,29,510
2018-02,충남,18,285,53,563
2018-03,충남,18,303,53,615
2018-04,충남,18,320,53,668
2018-05,충남,18,338,53,721
2018-06,충남,18,356,53,773
2018-07,충남,18,374,53,826
2018-08,충남,18,392,53,879
2018-09,충남,18,410,53,931
2018-10,충남,18,428,53,984
2018-11,충남,18,445,53,1037
2018-12,충남,18,463,53,1089
2019-01,충남,18,481,53,1142
2019-02,충남,11,492,34,1176
2019-03,충남,11,502,34,1211
2019-04,충남,11,513,34,1246
2019-05,충남,11,524,34,1280
2019-06,충남,11,534,34,1314
2019-07,충남,11,545,34,1349
2019-08,충남,11,556,34,1384
2019-09,충남,11,566,34,1418
2019-10,충남,11,577,34,1452
2019-11,충남,11,588,34,1487
2019-12,충남,11,598,34,1522
2020-01,충남,11,609,34,1556
2020-02,충남,26,635,68,1624
2020-03,충남,26,661,68,1692
2020-04,충남,26,687,68,1759
2020-05,충남,26,713,68,1827
2020-06,충남,26,739,68,1895
2020-07,충남,26,766,68,1962
2020-08,충남,26,792,68,2030
2020-09,충남,26,818,68,2098
2020-10,충남,26,844,68,2166
2020-11,충남,26,870,68,2234
2020-12,충남,26,896,68,2301
2021-01,충남,26,922,68,2369
2021-02,충남,28,950,286,2655
2021-03,충남,28,978,286,2942
2021-04,충남,28,1006,286,3228
2021-05,충남,28,1033,286,3514
2021-06,충남,28,1061,286,3800
2021-07,충남,28,1089,286,4086
2021-08,충남,28,1117,286,4373
2021-09,충남,28,1145,286,4659
2021-10,충남,28,1172,286,4945
2021-11,충남,28,1200,286,5232
2021-12,충남,28,1228,286,5518
2022-01,충남,28,1256,286,5804
2022-02,충남,64,1320,347,6151
2022-03,충남,64,1385,347,6498
2022-04,충남,64,1449,347,6846
2022-05,충남,64,1514,347,7193
2022-06,충남,64,1578,347,7540
2022-07,충남,64,1642,347,7888
2022-08,충남,64,1707,347,8235
2022-09,충남,64,1771,347,8582
2022-10,충남,64,1836,347,8929
2022-11,충남,64,1900,347,9276
2022-12,충남,64,1965,347,9624
2023-01,충남,64,2029,347,9971
2023-02,충남,63,2092,343,10314
2023-03,충남,63,2154,343,10656
2023-04,충남,63,2217,343,10999
2023-05,충남,63,2280,343,11341
2023-06,충남,63,2342,343,11684
2023-07,충남,63,2405,343,12026
2023-08,충남,63,2468,343,12369
2023-09,충남,63,2530,343,12712
2023-10,충남,63,2593,343,13054
2023-11,충남,63,2656,343,13397
2023-12,충남,63,2718,343,13739
2024-01,충남,63,2781,343,14082
2024-02,충남,13,2794,165,14247
2024-03,충남,13,2806,165,14412
2024-04,충남,13,2819,165,14578
2024-05,충남,13,2832,165,14743
2024-06,충남,13,2845,165,14908
2024-07,충남,13,2858,165,15073
2024-08,충남,13,2870,165,15238
2024-09,충남,13,2883,165,15403
2024-10,충남,13,2896,165,15568
2024-11,충남,13,2908,165,15734
2024-12,충남,13,2921,165,15899
2025-01,충남,13,2934,165,16064
2025-02,충남,0,2934,0,16064
2025-03,충남,0,2934,0,16064
2025-04,충남,0,2934,0,16064
2025-05,충남,0,2934,0,16064
2025-06,충남,0,2934,0,16064
2025-07,충남,0,2934,0,16064
2025-08,충남,0,2934,0,16064
2025-09,충남,0,2934,0,16064
2025-10,충남,0,2934,0,16064
2025-11,충남,0,2934,0,16064
2025-12,충남,0,2934,0,16064
2026-01,충남,0,2934,0,16064
2026-02,충남,0,2934,0,16064
2026-03,충남,0,2934,0,16064
2026-04,충남,0,2934,0,16064
2026-05,충남,0,2934,0,16064
2026-06,충남,0,2934,0,16064
2026-07,충남,0,2934,0,16064
2026-08,충남,0,2934,0,16064
2026-09,충남,0,2934,0,16064
2026-10,충남,0,2934,0,16064
2026-11,충남,0,2934,0,16064
2026-12,충남,0,2934,0,16064
2027-01,충남,0,2934,0,16064
2027-02,충남,0,2934,0,16064
2027-03,충남,0,2934,0,16064
2027-04,충남,0,2934,0,16064
2027-05,충남,0,2934,0,16064
2027-06,충남,0,2934,0,16064
2027-07,충남,0,2934,0,16064
2027-08,충남,0,2934,0,16064
2027-09,충남,0,2934,0,16064
2027-10,충남,0,2934,0,16064
2027-11,충남,0,2934,0,16064
2027-12,충남,0,2934,0,16064
2028-01,충남,0,2934,0,16064
2028-02,충남,0,2934,0,16064
2028-03,충남,0,2934,0,16064
2028-04,충남,0,2934,0,16064
2028-05,충남,0,2934,0,16064
2028-06,충남,0,2934,0,16064
2028-07,충남,0,2934,0,16064
2028-08,충남,0,2934,0,16064
2028-09,충남,0,2934,0,16064
2028-10,충남,0,2934,0,16064
2028-11,충남,0,2934,0,16064
2028-12,충남,0,2934,0,16064
2014-01,충북,0,0,2,2
2014-02,충북,0,0,0,2
2014-03,충북,0,0,0,2
2014-04,충북,0,0,0,2
2014-05,충북,0,0,0,2
2014-06,충북,0,0,0,2
2014-07,충북,0,0,0,2
2014-08,충북,0,0,0,2
2014-09,충북,0,0,0,2
2014-10,충북,0,0,0,2
2014-11,충북,0,0,0,2
2014-12,충북,0,0,0,2
2015-01,충북,0,0,0,2
2015-02,충북,0,0,0,2
2015-03,충북,0,0,0,2
2015-04,충북,0,1,0,2
2015-05,충북,0,1,0,1
2015-06,충북,0,1,0,1
2015-07,충북,0,2,0,1
2015-08,충북,0,2,0,1
2015-09,충북,0,2,0,1
2015-10,충북,0,2,0,0
2015-11,충북,0,2,0,0
2015-12,충북,0,3,0,0
2016-01,충북,0,3,0,0
2016-02,충북,10,13,15,15
2016-03,충북,10,24,15,30
2016-04,충북,10,34,15,45
2016-05,충북,10,44,15,60
2016-06,충북,10,55,15,75
2016-07,충북,10,65,15,90
2016-08,충북,10,75,15,105
2016-09,충북,10,86,15,120
2016-10,충북,10,96,15,135
2016-11,충북,10,106,15,150
2016-12,충북,10,117,15,165
2017-01,충북,10,127,15,180
2017-02,충북,13,140,22,202
2017-03,충북,13,153,22,223
2017-04,충북,13,166,22,245
2017-05,충북,13,179,22,267
2017-06,충북,13,192,22,288
2017-07,충북,13,204,22,310
2017-08,충북,13,217,22,332
2017-09,충북,13,230,22,353
2017-10,충북,13,243,22,375
2017-11,충북,13,256,22,397
2017-12,충북,13,269,22,418
2018-01,충북,13,282,22,440
2018-02,충북,11,293,41,481
2018-03,충북,11,304,41,523
2018-04,충북,11,315,41,564
2018-05,충북,11,326,41,605
2018-06,충북,11,337,41,647
2018-07,충북,11,348,41,688
2018-08,충북,11,360,41,729
2018-09,충북,11,371,41,771
2018-10,충북,11,382,41,812
2018-11,충북,11,393,41,853
2018-12,충북,11,404,41,895
2019-01,충북,11,415,41,936
2019-02,충북,8,423,24,960
2019-03,충북,8,430,24,984
2019-04,충북,8,438,24,1008
2019-05,충북,8,446,24,1032
2019-06,충북,8,453,24,1056
2019-07,충북,8,461,24,1080
2019-08,충북,8,469,24,1105
2019-09,충북,8,476,24,1129
2019-10,충북,8,484,24,1153
2019-11,충북,8,492,24,1177
2019-12,충북,8,499,24,1201
2020-01,충북,8,507,24,1225
2020-02,충북,17,524,51,1276
2020-03,충북,17,540,51,1327
2020-04,충북,17,557,51,1378
2020-05,충북,17,574,51,1428
2020-06,충북,17,590,51,1479
2020-07,충북,17,607,51,1530
2020-08,충북,17,624,51,1581
2020-09,충북,17,640,51,1632
2020-10,충북,17,657,51,1682
2020-11,충북,17,674,51,1733
2020-12,충북,17,690,51,1784
2021-01,충북,17,707,51,1835
2021-02,충북,26,733,245,2080
2021-03,충북,26,760,245,2325
2021-04,충북,26,786,245,2570
2021-05,충북,26,812,245,2816
2021-06,충북,26,839,245,3061
2021-07,충북,26,865,245,3306
2021-08,충북,26,891,245,3551
2021-09,충북,26,918,245,3796
2021-10,충북,26,944,245,4042
2021-11,충북,26,970,245,4287
2021-12,충북,26,997,245,4532
2022-01,충북,26,1023,245,4777
2022-02,충북,51,1074,259,5036
2022-03,충북,51,1126,259,5295
2022-04,충북,51,1177,259,5554
2022-05,충북,51,1229,259,5813
2022-06,충북,51,1280,259,6072
2022-07,충북,51,1332,259,6332
2022-08,충북,51,1383,259,6591
2022-09,충북,51,1434,259,6850
2022-10,충북,51,1486,259,7109
2022-11,충북,51,1537,259,7368
2022-12,충북,51,1589,259,7627
2023-01,충북,51,1640,259,7886
2023-02,충북,41,1681,254,8140
2023-03,충북,41,1722,254,8394
2023-04,충북,41,1763,254,8648
2023-05,충북,41,1804,254,8902
2023-06,충북,41,1845,254,9156
2023-07,충북,41,1886,254,9410
2023-08,충북,41,1926,254,9663
2023-09,충북,41,1967,254,9917
2023-10,충북,41,2008,254,10171
2023-11,충북,41,2049,254,10425
2023-12,충북,41,2090,254,10679
2024-01,충북,41,2131,254,10933
2024-02,충북,7,2138,167,11100
2024-03,충북,7,2146,167,11267
2024-04,충북,7,2153,167,11434
2024-05,충북,7,2161,167,11602
2024-06,충북,7,2168,167,11769
2024-07,충북,7,2176,167,11936
2024-08,충북,7,2183,167,12103
2024-09,충북,7,2190,167,12270
2024-10,충북,7,2198,167,12438
2024-11,충북,7,2205,167,12605
2024-12,충북,7,2213,167,12772
2025-01,충북,7,2220,167,12939
2025-02,충북,0,2220,0,12939
2025-03,충북,0,2220,0,12939
2025-04,충북,0,2220,0,12939
2025-05,충북,0,2220,0,12939
2025-06,충북,0,2220,0,12939
2025-07,충북,0,2220,0,12939
2025-08,충북,0,2220,0,12939
2025-09,충북,0,2220,0,12939
2025-10,충북,0,2220,0,12939
2025-11,충북,0,2220,0,12939
2025-12,충북,0,2220,0,12939
2026-01,충북,0,2220,0,12939
2026-02,충북,0,2220,0,12939
2026-03,충북,0,2220,0,12939
2026-04,충북,0,2220,0,12939
2026-05,충북,0,2220,0,12939
2026-06,충북,0,2220,0,12939
2026-07,충북,0,2220,0,12939
2026-08,충북,0,2220,0,12939
2026-09,충북,0,2220,0,12939
2026-10,충북,0,2220,0,12939
2026-11,충북,0,2220,0,12939
2026-12,충북,0,2220,0,12939
2027-01,충북,0,2220,0,12939
2027-02,충북,0,2220,0,12939
2027-03,충북,0,2220,0,12939
2027-04,충북,0,2220,0,12939
2027-05,충북,0,2220,0,12939
2027-06,충북,0,2220,0,12939
2027-07,충북,0,2220,0,12939
2027-08,충북,0,2220,0,12939
2027-09,충북,0,2220,0,12939
2027-10,충북,0,2220,0,12939
2027-11,충북,0,2220,0,12939
2027-12,충북,0,2220,0,12939
2028-01,충북,0,2220,0,12939
2028-02,충북,0,2220,0,12939
2028-03,충북,0,2220,0,12939
2028-04,충북,0,2220,0,12939
2028-05,충북,0,2220,0,12939
2028-06,충북,0,2220,0,12939
2028-07,충북,0,2220,0,12939
2028-08,충북,0,2220,0,12939
2028-09,충북,0,2220,0,12939
2028-10,충북,0,2220,0,12939
2028-11,충북,0,2220,0,12939
2028-12,충북,0,2220,0,12939
