년도,월,지역,연료,차종,용도,등록수,순증가량
2024,06,부산,총계,승용,계,1308822,3570
2024,06,부산,총계,승용,비사업용,1179740,2235
2024,06,부산,총계,승용,사업용,129082,1335
2024,06,부산,총계,승합,계,35937,-120
2024,06,부산,총계,승합,비사업용,29720,-117
2024,06,부산,총계,승합,사업용,6217,-3
2024,06,부산,총계,특수,계,12346,29
2024,06,부산,총계,특수,비사업용,3303,11
2024,06,부산,총계,특수,사업용,9043,18
2024,06,부산,총계,화물,계,185093,-142
2024,06,부산,총계,화물,비사업용,149035,-123
2024,06,부산,총계,화물,사업용,36058,-19
2024,06,서울,총계,소계,계,3187055,836
2024,06,서울,총계,소계,비사업용,2989500,-240
2024,06,서울,총계,소계,사업용,197555,1076
2024,06,서울,총계,승용,계,2777421,1750
2024,06,서울,총계,승용,비사업용,2660052,672
2024,06,서울,총계,승용,사업용,117369,1078
2024,06,서울,총계,승합,계,88620,-450
2024,06,서울,총계,승합,비사업용,73750,-419
2024,06,서울,총계,승합,사업용,14870,-31
2024,06,서울,총계,특수,계,11528,49
2024,06,서울,총계,특수,비사업용,6288,35
2024,06,서울,총계,특수,사업용,5240,14
2024,06,서울,총계,화물,계,309486,-513
2024,06,서울,총계,화물,비사업용,249410,-528
2024,06,서울,총계,화물,사업용,60076,15
2024,06,세종,총계,소계,계,200342,383
2024,06,세종,총계,소계,비사업용,196411,241
2024,06,세종,총계,소계,사업용,3931,142
2024,06,세종,총계,승용,계,178060,354
2024,06,세종,총계,승용,비사업용,176855,244
2024,06,세종,총계,승용,사업용,1205,110
2024,06,세종,총계,승합,계,4084,-1
2024,06,세종,총계,승합,비사업용,3510,-28
2024,06,세종,총계,승합,사업용,574,27
2024,06,세종,총계,특수,계,872,6
2024,06,세종,총계,특수,비사업용,699,4
2024,06,세종,총계,특수,사업용,173,2
2024,06,세종,총계,화물,계,17326,24
2024,06,세종,총계,화물,비사업용,15347,21
2024,06,세종,총계,화물,사업용,1979,3
2024,06,울산,총계,소계,계,603871,710
2024,06,울산,총계,소계,비사업용,581952,683
2024,06,울산,총계,소계,사업용,21919,27
2024,06,울산,총계,승용,계,513646,689
2024,06,울산,총계,승용,비사업용,506223,665
2024,06,울산,총계,승용,사업용,7423,24
2024,06,울산,총계,승합,계,12765,-46
2024,06,울산,총계,승합,비사업용,10824,-45
2024,06,울산,총계,승합,사업용,1941,-1
2024,06,울산,총계,특수,계,3713,14
2024,06,울산,총계,특수,비사업용,1454,13
2024,06,울산,총계,특수,사업용,2259,1
2024,06,울산,총계,화물,계,73747,53
2024,06,울산,총계,화물,비사업용,63451,50
2024,06,울산,총계,화물,사업용,10296,3
2024,06,인천,총계,소계,계,1743821,1743
2024,06,인천,총계,소계,비사업용,1468740,2586
2024,06,인천,총계,소계,사업용,275081,-843
2024,06,인천,총계,승용,계,1492940,1609
2024,06,인천,총계,승용,비사업용,1265817,2523
2024,06,인천,총계,승용,사업용,227123,-914
2024,06,인천,총계,승합,계,38913,-75
2024,06,인천,총계,승합,비사업용,31708,-89
2024,06,인천,총계,승합,사업용,7205,14
2024,06,인천,총계,특수,계,9418,23
2024,06,인천,총계,특수,비사업용,4013,21
2024,06,인천,총계,특수,사업용,5405,2
2024,06,인천,총계,화물,계,202550,186
2024,06,인천,총계,화물,비사업용,167202,131
2024,06,인천,총계,화물,사업용,35348,55
2024,06,전국,총계,소계,계,26134475,38065
2024,06,전국,총계,소계,비사업용,24197611,32952
2024,06,전국,총계,소계,사업용,1936864,5113
2024,06,전국,총계,승용,계,21589772,39109
2024,06,전국,총계,승용,비사업용,20302577,34212
2024,06,전국,총계,승용,사업용,1287195,4897
2024,06,전국,총계,승합,계,678774,-1920
2024,06,전국,총계,승합,비사업용,564563,-1911
2024,06,전국,총계,승합,사업용,114211,-9
2024,06,전국,총계,특수,계,141141,495
2024,06,전국,총계,특수,비사업용,73015,396
2024,06,전국,총계,특수,사업용,68126,99
2024,06,전국,총계,화물,계,3724788,381
2024,06,전국,총계,화물,비사업용,3257456,255
2024,06,전국,총계,화물,사업용,467332,126
2024,06,전남,총계,소계,계,1262308,1522
2024,06,전남,총계,소계,비사업용,1027525,1423
2024,06,전남,총계,소계,사업용,234783,99
2024,06,전남,총계,승용,계,959029,1546
2024,06,전남,총계,승용,비사업용,758701,1442
2024,06,전남,총계,승용,사업용,200328,104
2024,06,전남,총계,승합,계,36193,-87
2024,06,전남,총계,승합,비사업용,28057,-94
2024,06,전남,총계,승합,사업용,8136,7
2024,06,전남,총계,특수,계,9321,38
2024,06,전남,총계,특수,비사업용,4166,34
2024,06,전남,총계,특수,사업용,5155,4
2024,06,전남,총계,화물,계,257765,25
2024,06,전남,총계,화물,비사업용,236601,41
2024,06,전남,총계,화물,사업용,21164,-16
2024,06,전북,총계,소계,계,998388,1050
2024,06,전북,총계,소계,비사업용,962383,1108
2024,06,전북,총계,소계,사업용,36005,-58
2024,06,전북,총계,승용,계,769138,988
2024,06,전북,총계,승용,비사업용,755994,1077
2024,06,전북,총계,승용,사업용,13144,-89
2024,06,전북,총계,승합,계,28749,-83
2024,06,전북,총계,승합,비사업용,24831,-86
2024,06,전북,총계,승합,사업용,3918,3
2024,06,전북,총계,특수,계,5898,21
2024,06,전북,총계,특수,비사업용,3332,20
2024,06,전북,총계,특수,사업용,2566,1
2024,06,전북,총계,화물,계,194603,124
2024,06,전북,총계,화물,비사업용,178226,97
2024,06,전북,총계,화물,사업용,16377,27
2024,06,제주,총계,소계,계,708315,1780
2024,06,제주,총계,소계,비사업용,427681,791
2024,06,제주,총계,소계,사업용,280634,989
2024,06,제주,총계,승용,계,598788,1635
2024,06,제주,총계,승용,비사업용,329651,659
2024,06,제주,총계,승용,사업용,269137,976
2024,06,제주,총계,승합,계,17024,-32
2024,06,제주,총계,승합,비사업용,10473,-37
2024,06,제주,총계,승합,사업용,6551,5
2024,06,제주,총계,특수,계,2271,29
2024,06,제주,총계,특수,비사업용,1534,20
2024,06,제주,총계,특수,사업용,737,9
2024,06,제주,총계,화물,계,90232,148
2024,06,제주,총계,화물,비사업용,86023,149
2024,06,제주,총계,화물,사업용,4209,-1
2024,06,충남,총계,소계,계,1262413,2081
2024,06,충남,총계,소계,비사업용,1221015,2250
2024,06,충남,총계,소계,사업용,41398,-169
2024,06,충남,총계,승용,계,980919,1920
2024,06,충남,총계,승용,비사업용,967654,2089
2024,06,충남,총계,승용,사업용,13265,-169
2024,06,충남,총계,승합,계,37096,-19
2024,06,충남,총계,승합,비사업용,31844,-27
2024,06,충남,총계,승합,사업용,5252,8
2024,06,충남,총계,특수,계,7841,67
2024,06,충남,총계,특수,비사업용,4564,57
2024,06,충남,총계,특수,사업용,3277,10
2024,06,충남,총계,화물,계,236557,113
2024,06,충남,총계,화물,비사업용,216953,131
2024,06,충남,총계,화물,사업용,19604,-18
2024,06,충북,총계,소계,계,943489,1237
2024,06,충북,총계,소계,비사업용,903566,1394
2024,06,충북,총계,소계,사업용,39923,-157
2024,06,충북,총계,승용,계,744109,1242
2024,06,충북,총계,승용,비사업용,726883,1363
2024,06,충북,총계,승용,사업용,17226,-121
2024,06,충북,총계,승합,계,26484,-70
2024,06,충북,총계,승합,비사업용,22715,-63
2024,06,충북,총계,승합,사업용,3769,-7
2024,06,충북,총계,특수,계,6424,9
2024,06,충북,총계,특수,비사업용,3528,0
2024,06,충북,총계,특수,사업용,2896,9
2024,06,충북,총계,화물,계,166472,56
2024,06,충북,총계,화물,비사업용,150440,94
2024,06,충북,총계,화물,사업용,16032,-38
2024,07,강원,총계,소계,계,872562,658
2024,07,강원,총계,소계,비사업용,845814,663
2024,07,강원,총계,소계,사업용,26748,-5
2024,07,강원,총계,승용,계,675855,898
2024,07,강원,총계,승용,비사업용,663419,908
2024,07,강원,총계,승용,사업용,12436,-10
2024,07,강원,총계,승합,계,24880,-98
2024,07,강원,총계,승합,비사업용,21864,-99
2024,07,강원,총계,승합,사업용,3016,1
2024,07,강원,총계,특수,계,5495,21
2024,07,강원,총계,특수,비사업용,3463,29
2024,07,강원,총계,특수,사업용,2032,-8
2024,07,강원,총계,화물,계,166332,-163
2024,07,강원,총계,화물,비사업용,157068,-175
2024,07,강원,총계,화물,사업용,9264,12
2024,07,경기,총계,소계,계,6594179,10402
2024,07,경기,총계,소계,비사업용,6335289,10343
2024,07,경기,총계,소계,사업용,258890,59
2024,07,경기,총계,승용,계,5526414,10429
2024,07,경기,총계,승용,비사업용,5448637,10704
2024,07,경기,총계,승용,사업용,77777,-275
2024,07,경기,총계,승합,계,177291,-567
2024,07,경기,총계,승합,비사업용,145259,-629
2024,07,경기,총계,승합,사업용,32032,62
2024,07,경기,총계,특수,계,31206,172
2024,07,경기,총계,특수,비사업용,18844,174
2024,07,경기,총계,특수,사업용,12362,-2
2024,07,경기,총계,화물,계,859268,368
2024,07,경기,총계,화물,비사업용,722549,94
2024,07,경기,총계,화물,사업용,136719,274
2024,07,경남,총계,소계,계,1966172,3862
2024,07,경남,총계,소계,비사업용,1809475,2992
2024,07,경남,총계,소계,사업용,156697,870
2024,07,경남,총계,승용,계,1608346,3823
2024,07,경남,총계,승용,비사업용,1492054,3023
2024,07,경남,총계,승용,사업용,116292,800
2024,07,경남,총계,승합,계,46613,-180
2024,07,경남,총계,승합,비사업용,39528,-154
2024,07,경남,총계,승합,사업용,7085,-26
2024,07,경남,총계,특수,계,11109,29
2024,07,경남,총계,특수,비사업용,5375,9
2024,07,경남,총계,특수,사업용,5734,20
2024,07,경남,총계,화물,계,300104,190
2024,07,경남,총계,화물,비사업용,272518,114
2024,07,경남,총계,화물,사업용,27586,76
2024,07,경북,총계,소계,계,1547589,1926
2024,07,경북,총계,소계,비사업용,1498520,1777
2024,07,경북,총계,소계,사업용,49069,149
2024,07,경북,총계,승용,계,1169207,1711
2024,07,경북,총계,승용,비사업용,1155716,1615
2024,07,경북,총계,승용,사업용,13491,96
2024,07,경북,총계,승합,계,42816,-46
2024,07,경북,총계,승합,비사업용,37566,-78
2024,07,경북,총계,승합,사업용,5250,32
2024,07,경북,총계,특수,계,10820,72
2024,07,경북,총계,특수,비사업용,5425,46
2024,07,경북,총계,특수,사업용,5395,26
2024,07,경북,총계,화물,계,324746,189
2024,07,경북,총계,화물,비사업용,299813,194
2024,07,경북,총계,화물,사업용,24933,-5
2024,07,광주,총계,소계,계,728164,615
2024,07,광주,총계,소계,비사업용,695290,669
2024,07,광주,총계,소계,사업용,32874,-54
2024,07,광주,총계,승용,계,614001,579
2024,07,광주,총계,승용,비사업용,600125,632
2024,07,광주,총계,승용,사업용,13876,-53
2024,07,광주,총계,승합,계,16823,-44
2024,07,광주,총계,승합,비사업용,14528,-48
2024,07,광주,총계,승합,사업용,2295,4
2024,07,광주,총계,특수,계,4078,9
2024,07,광주,총계,특수,비사업용,2140,11
2024,07,광주,총계,특수,사업용,1938,-2
2024,07,광주,총계,화물,계,93262,71
2024,07,광주,총계,화물,비사업용,78497,74
2024,07,광주,총계,화물,사업용,14765,-3
2024,07,대구,총계,소계,계,1259663,-62
2024,07,대구,총계,소계,비사업용,1202771,-338
2024,07,대구,총계,소계,사업용,56892,276
2024,07,대구,총계,승용,계,1066238,103
2024,07,대구,총계,승용,비사업용,1036257,-170
2024,07,대구,총계,승용,사업용,29981,273
2024,07,대구,총계,승합,계,26646,-57
2024,07,대구,총계,승합,비사업용,22741,-55
2024,07,대구,총계,승합,사업용,3905,-2
2024,07,대구,총계,특수,계,5227,-6
2024,07,대구,총계,특수,비사업용,3022,6
2024,07,대구,총계,특수,사업용,2205,-12
2024,07,대구,총계,화물,계,161552,-102
2024,07,대구,총계,화물,비사업용,140751,-119
2024,07,대구,총계,화물,사업용,20801,17
2024,07,대전,총계,소계,계,731863,516
2024,07,대전,총계,소계,비사업용,686041,54
2024,07,대전,총계,소계,사업용,45822,462
2024,07,대전,총계,승용,계,625111,729
2024,07,대전,총계,승용,비사업용,595759,248
2024,07,대전,총계,승용,사업용,29352,481
2024,07,대전,총계,승합,계,16784,-64
2024,07,대전,총계,승합,비사업용,14508,-74
2024,07,대전,총계,승합,사업용,2276,10
2024,07,대전,총계,특수,계,3883,12
2024,07,대전,총계,특수,비사업용,2149,9
2024,07,대전,총계,특수,사업용,1734,3
2024,07,대전,총계,화물,계,86085,-161
2024,07,대전,총계,화물,비사업용,73625,-129
2024,07,대전,총계,화물,사업용,12460,-32
2024,07,부산,총계,소계,계,1544822,2624
2024,07,부산,총계,소계,비사업용,1362854,1056
2024,07,부산,총계,소계,사업용,181968,1568
2024,07,부산,총계,승용,계,1311529,2707
2024,07,부산,총계,승용,비사업용,1180904,1164
2024,07,부산,총계,승용,사업용,130625,1543
2024,07,부산,총계,승합,계,35875,-62
2024,07,부산,총계,승합,비사업용,29654,-66
2024,07,부산,총계,승합,사업용,6221,4
2024,07,부산,총계,특수,계,12371,25
2024,07,부산,총계,특수,비사업용,3326,23
2024,07,부산,총계,특수,사업용,9045,2
2024,07,부산,총계,화물,계,185047,-46
2024,07,부산,총계,화물,비사업용,148970,-65
2024,07,부산,총계,화물,사업용,36077,19
2024,07,서울,총계,소계,계,3184743,-2312
2024,07,서울,총계,소계,비사업용,2987468,-2032
2024,07,서울,총계,소계,사업용,197275,-280
2024,07,서울,총계,승용,계,2776926,-495
2024,07,서울,총계,승용,비사업용,2659703,-349
2024,07,서울,총계,승용,사업용,117223,-146
2024,07,서울,총계,승합,계,87858,-762
2024,07,서울,총계,승합,비사업용,73063,-687
2024,07,서울,총계,승합,사업용,14795,-75
2024,07,서울,총계,특수,계,11561,33
2024,07,서울,총계,특수,비사업용,6325,37
2024,07,서울,총계,특수,사업용,5236,-4
2024,07,서울,총계,화물,계,308398,-1088
2024,07,서울,총계,화물,비사업용,248377,-1033
2024,07,서울,총계,화물,사업용,60021,-55
2024,07,세종,총계,소계,계,200678,336
2024,07,세종,총계,소계,비사업용,196751,340
2024,07,세종,총계,소계,사업용,3927,-4
2024,07,세종,총계,승용,계,178383,323
2024,07,세종,총계,승용,비사업용,177191,336
2024,07,세종,총계,승용,사업용,1192,-13
2024,07,세종,총계,승합,계,4080,-4
2024,07,세종,총계,승합,비사업용,3495,-15
2024,07,세종,총계,승합,사업용,585,11
2024,07,세종,총계,특수,계,871,-1
2024,07,세종,총계,특수,비사업용,699,0
2024,07,세종,총계,특수,사업용,172,-1
2024,07,세종,총계,화물,계,17344,18
2024,07,세종,총계,화물,비사업용,15366,19
2024,07,세종,총계,화물,사업용,1978,-1
2024,07,울산,총계,소계,계,604541,670
2024,07,울산,총계,소계,비사업용,582603,651
2024,07,울산,총계,소계,사업용,21938,19
2024,07,울산,총계,승용,계,514411,765
2024,07,울산,총계,승용,비사업용,506960,737
2024,07,울산,총계,승용,사업용,7451,28
2024,07,울산,총계,승합,계,12719,-46
2024,07,울산,총계,승합,비사업용,10803,-21
2024,07,울산,총계,승합,사업용,1916,-25
2024,07,울산,총계,특수,계,3726,13
2024,07,울산,총계,특수,비사업용,1462,8
2024,07,울산,총계,특수,사업용,2264,5
2024,07,울산,총계,화물,계,73685,-62
2024,07,울산,총계,화물,비사업용,63378,-73
2024,07,울산,총계,화물,사업용,10307,11
2024,07,인천,총계,소계,계,1745298,1477
2024,07,인천,총계,소계,비사업용,1471210,2470
2024,07,인천,총계,소계,사업용,274088,-993
2024,07,인천,총계,승용,계,1494571,1631
2024,07,인천,총계,승용,비사업용,1268416,2599
2024,07,인천,총계,승용,사업용,226155,-968
2024,07,인천,총계,승합,계,38795,-118
2024,07,인천,총계,승합,비사업용,31625,-83
2024,07,인천,총계,승합,사업용,7170,-35
2024,07,인천,총계,특수,계,9462,44
2024,07,인천,총계,특수,비사업용,4051,38
2024,07,인천,총계,특수,사업용,5411,6
2024,07,인천,총계,화물,계,202470,-80
2024,07,인천,총계,화물,비사업용,167118,-84
2024,07,인천,총계,화물,사업용,35352,4
2024,07,전국,총계,소계,계,26163162,28687
2024,07,전국,총계,소계,비사업용,24222641,25030
2024,07,전국,총계,소계,사업용,1940521,3657
2024,07,전국,총계,승용,계,21620419,30647
2024,07,전국,총계,승용,비사업용,20330063,27486
2024,07,전국,총계,승용,사업용,1290356,3161
2024,07,전국,총계,승합,계,676348,-2426
2024,07,전국,총계,승합,비사업용,562184,-2379
2024,07,전국,총계,승합,사업용,114164,-47
2024,07,전국,총계,특수,계,141767,626
2024,07,전국,총계,특수,비사업용,73577,562
2024,07,전국,총계,특수,사업용,68190,64
2024,07,전국,총계,화물,계,3724628,-160
2024,07,전국,총계,화물,비사업용,3256817,-639
2024,07,전국,총계,화물,사업용,467811,479
2024,07,전남,총계,소계,계,1264534,2226
2024,07,전남,총계,소계,비사업용,1029031,1506
2024,07,전남,총계,소계,사업용,235503,720
2024,07,전남,총계,승용,계,961328,2299
2024,07,전남,총계,승용,비사업용,760277,1576
2024,07,전남,총계,승용,사업용,201051,723
2024,07,전남,총계,승합,계,36067,-126
2024,07,전남,총계,승합,비사업용,27960,-97
2024,07,전남,총계,승합,사업용,8107,-29
2024,07,전남,총계,특수,계,9357,36
2024,07,전남,총계,특수,비사업용,4193,27
2024,07,전남,총계,특수,사업용,5164,9
2024,07,전남,총계,화물,계,257782,17
2024,07,전남,총계,화물,비사업용,236601,0
2024,07,전남,총계,화물,사업용,21181,17
2024,07,전북,총계,소계,계,999522,1134
2024,07,전북,총계,소계,비사업용,963506,1123
2024,07,전북,총계,소계,사업용,36016,11
2024,07,전북,총계,승용,계,770032,894
2024,07,전북,총계,승용,비사업용,756906,912
2024,07,전북,총계,승용,사업용,13126,-18
2024,07,전북,총계,승합,계,28695,-54
2024,07,전북,총계,승합,비사업용,24775,-56
2024,07,전북,총계,승합,사업용,3920,2
2024,07,전북,총계,특수,계,5919,21
2024,07,전북,총계,특수,비사업용,3352,20
2024,07,전북,총계,특수,사업용,2567,1
2024,07,전북,총계,화물,계,194876,273
2024,07,전북,총계,화물,비사업용,178473,247
2024,07,전북,총계,화물,사업용,16403,26
2024,07,제주,총계,소계,계,709917,1602
2024,07,제주,총계,소계,비사업용,428417,736
2024,07,제주,총계,소계,사업용,281500,866
2024,07,제주,총계,승용,계,600089,1301
2024,07,제주,총계,승용,비사업용,330102,451
2024,07,제주,총계,승용,사업용,269987,850
2024,07,제주,총계,승합,계,16977,-47
2024,07,제주,총계,승합,비사업용,10430,-43
2024,07,제주,총계,승합,사업용,6547,-4
2024,07,제주,총계,특수,계,2324,53
2024,07,제주,총계,특수,비사업용,1583,49
2024,07,제주,총계,특수,사업용,741,4
2024,07,제주,총계,화물,계,90527,295
2024,07,제주,총계,화물,비사업용,86302,279
2024,07,제주,총계,화물,사업용,4225,16
2024,07,충남,총계,소계,계,1264172,1759
2024,07,충남,총계,소계,비사업용,1222737,1722
2024,07,충남,총계,소계,사업용,41435,37
2024,07,충남,총계,승용,계,982784,1865
2024,07,충남,총계,승용,비사업용,969535,1881
2024,07,충남,총계,승용,사업용,13249,-16
2024,07,충남,총계,승합,계,36954,-142
2024,07,충남,총계,승합,비사업용,31691,-153
2024,07,충남,총계,승합,사업용,5263,11
2024,07,충남,총계,특수,계,7896,55
2024,07,충남,총계,특수,비사업용,4613,49
2024,07,충남,총계,특수,사업용,3283,6
2024,07,충남,총계,화물,계,236538,-19
2024,07,충남,총계,화물,비사업용,216898,-55
2024,07,충남,총계,화물,사업용,19640,36
2024,07,충북,총계,소계,계,944743,1254
2024,07,충북,총계,소계,비사업용,904864,1298
2024,07,충북,총계,소계,사업용,39879,-44
2024,07,충북,총계,승용,계,745194,1085
2024,07,충북,총계,승용,비사업용,728102,1219
2024,07,충북,총계,승용,사업용,17092,-134
2024,07,충북,총계,승합,계,26475,-9
2024,07,충북,총계,승합,비사업용,22694,-21
2024,07,충북,총계,승합,사업용,3781,12
2024,07,충북,총계,특수,계,6462,38
2024,07,충북,총계,특수,비사업용,3555,27
2024,07,충북,총계,특수,사업용,2907,11
2024,07,충북,총계,화물,계,166612,140
2024,07,충북,총계,화물,비사업용,150513,73
2024,07,충북,총계,화물,사업용,16099,67
2024,08,강원,총계,소계,계,872800,238
2024,08,강원,총계,소계,비사업용,846207,393
2024,08,강원,총계,소계,사업용,26593,-155
2024,08,강원,총계,승용,계,676179,324
2024,08,강원,총계,승용,비사업용,663893,474
2024,08,강원,총계,승용,사업용,12286,-150
2024,08,강원,총계,승합,계,24802,-78
2024,08,강원,총계,승합,비사업용,21790,-74
2024,08,강원,총계,승합,사업용,3012,-4
2024,08,강원,총계,특수,계,5504,9
2024,08,강원,총계,특수,비사업용,3474,11
2024,08,강원,총계,특수,사업용,2030,-2
2024,08,강원,총계,화물,계,166315,-17
2024,08,강원,총계,화물,비사업용,157050,-18
2024,08,강원,총계,화물,사업용,9265,1
2024,08,경기,총계,소계,계,6598305,4126
2024,08,경기,총계,소계,비사업용,6339405,4116
2024,08,경기,총계,소계,사업용,258900,10
2024,08,경기,총계,승용,계,5531139,4725
2024,08,경기,총계,승용,비사업용,5453412,4775
2024,08,경기,총계,승용,사업용,77727,-50
2024,08,경기,총계,승합,계,176749,-542
2024,08,경기,총계,승합,비사업용,144665,-594
2024,08,경기,총계,승합,사업용,32084,52
2024,08,경기,총계,특수,계,31285,79
2024,08,경기,총계,특수,비사업용,18927,83
2024,08,경기,총계,특수,사업용,12358,-4
2024,08,경기,총계,화물,계,859132,-136
2024,08,경기,총계,화물,비사업용,722401,-148
2024,08,경기,총계,화물,사업용,136731,12
2024,08,경남,총계,소계,계,1968232,2060
2024,08,경남,총계,소계,비사업용,1810714,1239
2024,08,경남,총계,소계,사업용,157518,821
2024,08,경남,총계,승용,계,1610758,2412
2024,08,경남,총계,승용,비사업용,1493629,1575
2024,08,경남,총계,승용,사업용,117129,837
2024,08,경남,총계,승합,계,46443,-170
2024,08,경남,총계,승합,비사업용,39360,-168
2024,08,경남,총계,승합,사업용,7083,-2
2024,08,경남,총계,특수,계,11146,37
2024,08,경남,총계,특수,비사업용,5413,38
2024,08,경남,총계,특수,사업용,5733,-1
2024,08,경남,총계,화물,계,299885,-219
2024,08,경남,총계,화물,비사업용,272312,-206
2024,08,경남,총계,화물,사업용,27573,-13
2024,08,경북,총계,소계,계,1548242,653
2024,08,경북,총계,소계,비사업용,1499226,706
2024,08,경북,총계,소계,사업용,49016,-53
2024,08,경북,총계,승용,계,1169952,745
2024,08,경북,총계,승용,비사업용,1156458,742
2024,08,경북,총계,승용,사업용,13494,3
2024,08,경북,총계,승합,계,42752,-64
2024,08,경북,총계,승합,비사업용,37497,-69
2024,08,경북,총계,승합,사업용,5255,5
2024,08,경북,총계,특수,계,10866,46
2024,08,경북,총계,특수,비사업용,5471,46
2024,08,경북,총계,특수,사업용,5395,0
2024,08,경북,총계,화물,계,324672,-74
2024,08,경북,총계,화물,비사업용,299800,-13
2024,08,경북,총계,화물,사업용,24872,-61
2024,08,광주,총계,소계,계,728088,-76
2024,08,광주,총계,소계,비사업용,695171,-119
2024,08,광주,총계,소계,사업용,32917,43
2024,08,광주,총계,승용,계,614050,49
2024,08,광주,총계,승용,비사업용,600147,22
2024,08,광주,총계,승용,사업용,13903,27
2024,08,광주,총계,승합,계,16771,-52
2024,08,광주,총계,승합,비사업용,14474,-54
2024,08,광주,총계,승합,사업용,2297,2
2024,08,광주,총계,특수,계,4077,-1
2024,08,광주,총계,특수,비사업용,2140,0
2024,08,광주,총계,특수,사업용,1937,-1
2024,08,광주,총계,화물,계,93190,-72
2024,08,광주,총계,화물,비사업용,78410,-87
2024,08,광주,총계,화물,사업용,14780,15
2024,08,대구,총계,소계,계,1259044,-619
2024,08,대구,총계,소계,비사업용,1202082,-689
2024,08,대구,총계,소계,사업용,56962,70
2024,08,대구,총계,승용,계,1065883,-355
2024,08,대구,총계,승용,비사업용,1035819,-438
2024,08,대구,총계,승용,사업용,30064,83
2024,08,대구,총계,승합,계,26586,-60
2024,08,대구,총계,승합,비사업용,22683,-58
2024,08,대구,총계,승합,사업용,3903,-2
2024,08,대구,총계,특수,계,5234,7
2024,08,대구,총계,특수,비사업용,3035,13
2024,08,대구,총계,특수,사업용,2199,-6
2024,08,대구,총계,화물,계,161341,-211
2024,08,대구,총계,화물,비사업용,140545,-206
2024,08,대구,총계,화물,사업용,20796,-5
2024,08,대전,총계,소계,계,732328,465
2024,08,대전,총계,소계,비사업용,686081,40
2024,08,대전,총계,소계,사업용,46247,425
2024,08,대전,총계,승용,계,625677,566
2024,08,대전,총계,승용,비사업용,595902,143
2024,08,대전,총계,승용,사업용,29775,423
2024,08,대전,총계,승합,계,16712,-72
2024,08,대전,총계,승합,비사업용,14430,-78
2024,08,대전,총계,승합,사업용,2282,6
2024,08,대전,총계,특수,계,3895,12
2024,08,대전,총계,특수,비사업용,2163,14
2024,08,대전,총계,특수,사업용,1732,-2
2024,08,대전,총계,화물,계,86044,-41
2024,08,대전,총계,화물,비사업용,73586,-39
2024,08,대전,총계,화물,사업용,12458,-2
2024,08,부산,총계,소계,계,1546910,2088
2024,08,부산,총계,소계,비사업용,1363409,555
2024,08,부산,총계,소계,사업용,183501,1533
2024,08,부산,총계,승용,계,1313934,2405
2024,08,부산,총계,승용,비사업용,1181799,895
2024,08,부산,총계,승용,사업용,132135,1510
2024,08,부산,총계,승합,계,35786,-89
2024,08,부산,총계,승합,비사업용,29553,-101
2024,08,부산,총계,승합,사업용,6233,12
2024,08,부산,총계,특수,계,12401,30
2024,08,부산,총계,특수,비사업용,3348,22
2024,08,부산,총계,특수,사업용,9053,8
2024,08,부산,총계,화물,계,184789,-258
2024,08,부산,총계,화물,비사업용,148709,-261
2024,08,부산,총계,화물,사업용,36080,3
2024,08,서울,총계,소계,계,3182265,-2478
2024,08,서울,총계,소계,비사업용,2985109,-2359
2024,08,서울,총계,소계,사업용,197156,-119
2024,08,서울,총계,승용,계,2775503,-1423
2024,08,서울,총계,승용,비사업용,2658297,-1406
2024,08,서울,총계,승용,사업용,117206,-17
2024,08,서울,총계,승합,계,87386,-472
2024,08,서울,총계,승합,비사업용,72609,-454
2024,08,서울,총계,승합,사업용,14777,-18
2024,08,서울,총계,특수,계,11588,27
2024,08,서울,총계,특수,비사업용,6347,22
2024,08,서울,총계,특수,사업용,5241,5
2024,08,서울,총계,화물,계,307788,-610
2024,08,서울,총계,화물,비사업용,247856,-521
2024,08,서울,총계,화물,사업용,59932,-89
2024,08,세종,총계,소계,계,201046,368
2024,08,세종,총계,소계,비사업용,197068,317
2024,08,세종,총계,소계,사업용,3978,51
2024,08,세종,총계,승용,계,178662,279
2024,08,세종,총계,승용,비사업용,177479,288
2024,08,세종,총계,승용,사업용,1183,-9
2024,08,세종,총계,승합,계,4125,45
2024,08,세종,총계,승합,비사업용,3489,-6
2024,08,세종,총계,승합,사업용,636,51
2024,08,세종,총계,특수,계,872,1
2024,08,세종,총계,특수,비사업용,702,3
2024,08,세종,총계,특수,사업용,170,-2
2024,08,세종,총계,화물,계,17387,43
2024,08,세종,총계,화물,비사업용,15398,32
2024,08,세종,총계,화물,사업용,1989,11
2024,08,울산,총계,소계,계,604899,358
2024,08,울산,총계,소계,비사업용,582904,301
2024,08,울산,총계,소계,사업용,21995,57
2024,08,울산,총계,승용,계,514837,426
2024,08,울산,총계,승용,비사업용,507337,377
2024,08,울산,총계,승용,사업용,7500,49
2024,08,울산,총계,승합,계,12719,0
2024,08,울산,총계,승합,비사업용,10795,-8
2024,08,울산,총계,승합,사업용,1924,8
2024,08,울산,총계,특수,계,3726,0
2024,08,울산,총계,특수,비사업용,1464,2
2024,08,울산,총계,특수,사업용,2262,-2
2024,08,울산,총계,화물,계,73617,-68
2024,08,울산,총계,화물,비사업용,63308,-70
2024,08,울산,총계,화물,사업용,10309,2
2024,08,인천,총계,소계,계,1743516,-1782
2024,08,인천,총계,소계,비사업용,1469506,-1704
