날짜,평균_에너지소비효율_전체,평균_1회충전주행거리_전체(km),평균_충전지용량_전체(Ah),평균_에너지소비효율_상업용,평균_1회충전주행거리_상업용(km),평균_충전지용량_상업용(Ah),평균_에너지소비효율_비상업용,평균_1회충전주행거리_비상업용(km),평균_충전지용량_비상업용(Ah)
2024-02-11,4.222330097087379,390.1650485436893,217.7466019417475,3.0571428571428574,180.85714285714286,171.71428571428572,4.286315789473684,408.6421052631579,221.97789473684205
2024-02-12,4.222330097087379,390.1650485436893,217.7466019417475,3.0571428571428574,180.85714285714286,171.71428571428572,4.286315789473684,408.6421052631579,221.97789473684205
2024-02-13,4.222330097087379,390.1650485436893,217.7466019417475,3.0571428571428574,180.85714285714286,171.71428571428572,4.286315789473684,408.6421052631579,221.97789473684205
2024-02-14,4.222330097087379,390.1650485436893,217.7466019417475,3.0571428571428574,180.85714285714286,171.71428571428572,4.286315789473684,408.6421052631579,221.97789473684205
2024-02-15,4.222330097087379,390.1650485436893,217.7466019417475,3.0571428571428574,180.85714285714286,171.71428571428572,4.286315789473684,408.6421052631579,221.97789473684205
2024-02-16,4.239583333333333,391.1979166666667,214.48854166666663,3.0571428571428574,180.85714285714286,171.71428571428572,4.310227272727273,411.2386363636364,218.7602272727273
2024-02-17,4.239583333333333,391.1979166666667,214.48854166666663,3.0571428571428574,180.85714285714286,171.71428571428572,4.310227272727273,411.2386363636364,218.7602272727273
2024-02-18,4.239583333333333,391.1979166666667,214.48854166666663,3.0571428571428574,180.85714285714286,171.71428571428572,4.310227272727273,411.2386363636364,218.7602272727273
2024-02-19,4.239583333333333,391.1979166666667,214.48854166666663,3.0571428571428574,180.85714285714286,171.71428571428572,4.310227272727273,411.2386363636364,218.7602272727273
2024-02-20,4.239583333333333,391.1979166666667,214.48854166666663,3.0571428571428574,180.85714285714286,171.71428571428572,4.310227272727273,411.2386363636364,218.7602272727273
2024-02-21,4.239583333333333,391.1979166666667,214.48854166666663,3.0571428571428574,180.85714285714286,171.71428571428572,4.310227272727273,411.2386363636364,218.7602272727273
2024-02-22,4.239583333333333,391.1979166666667,214.48854166666663,3.0571428571428574,180.85714285714286,171.71428571428572,4.310227272727273,411.2386363636364,218.7602272727273
2024-02-23,4.239583333333333,391.1979166666667,214.48854166666663,3.0571428571428574,180.85714285714286,171.71428571428572,4.310227272727273,411.2386363636364,218.7602272727273
2024-02-24,4.239583333333333,391.1979166666667,214.48854166666663,3.0571428571428574,180.85714285714286,171.71428571428572,4.310227272727273,411.2386363636364,218.7602272727273
2024-02-25,4.239583333333333,391.1979166666667,214.48854166666663,3.0571428571428574,180.85714285714286,171.71428571428572,4.310227272727273,411.2386363636364,218.7602272727273
2024-02-26,4.239583333333333,391.1979166666667,214.48854166666663,3.0571428571428574,180.85714285714286,171.71428571428572,4.310227272727273,411.2386363636364,218.7602272727273
2024-02-27,4.239583333333333,391.1979166666667,214.48854166666663,3.0571428571428574,180.85714285714286,171.71428571428572,4.310227272727273,411.2386363636364,218.7602272727273
2024-02-28,4.239583333333333,391.1979166666667,214.48854166666663,3.0571428571428574,180.85714285714286,171.71428571428572,4.310227272727273,411.2386363636364,218.7602272727273
2024-02-29,4.239583333333333,391.1979166666667,214.48854166666663,3.0571428571428574,180.85714285714286,171.71428571428572,4.310227272727273,411.2386363636364,218.7602272727273
2024-03-01,4.239583333333333,391.1979166666667,214.48854166666663,3.0571428571428574,180.85714285714286,171.71428571428572,4.310227272727273,411.2386363636364,218.7602272727273
2024-03-02,4.239583333333333,391.1979166666667,214.48854166666663,3.0571428571428574,180.85714285714286,171.71428571428572,4.310227272727273,411.2386363636364,218.7602272727273
2024-03-03,4.239583333333333,391.1979166666667,214.48854166666663,3.0571428571428574,180.85714285714286,171.71428571428572,4.310227272727273,411.2386363636364,218.7602272727273
2024-03-04,4.239583333333333,391.1979166666667,214.48854166666663,3.0571428571428574,180.85714285714286,171.71428571428572,4.310227272727273,411.2386363636364,218.7602272727273
2024-03-05,4.284761904761905,386.9238095238095,211.69333333333333,2.977777777777778,180.88888888888889,173.55555555555554,4.387368421052631,409.46315789473687,216.08210526315793
2024-03-06,4.284761904761905,386.9238095238095,211.69333333333333,2.977777777777778,180.88888888888889,173.55555555555554,4.387368421052631,409.46315789473687,216.08210526315793
2024-03-07,4.284761904761905,386.9238095238095,211.69333333333333,2.977777777777778,180.88888888888889,173.55555555555554,4.387368421052631,409.46315789473687,216.08210526315793
2024-03-08,4.284761904761905,386.9238095238095,211.69333333333333,2.977777777777778,180.88888888888889,173.55555555555554,4.387368421052631,409.46315789473687,216.08210526315793
2024-03-09,4.284761904761905,386.9238095238095,211.69333333333333,2.977777777777778,180.88888888888889,173.55555555555554,4.387368421052631,409.46315789473687,216.08210526315793
2024-03-10,4.284761904761905,386.9238095238095,211.69333333333333,2.977777777777778,180.88888888888889,173.55555555555554,4.387368421052631,409.46315789473687,216.08210526315793
2024-03-11,4.284761904761905,386.9238095238095,211.69333333333333,2.977777777777778,180.88888888888889,173.55555555555554,4.387368421052631,409.46315789473687,216.08210526315793
2024-03-12,4.32156862745098,391.9901960784314,212.73333333333335,3.0,178.28571428571428,171.71428571428572,4.398936170212766,411.01063829787233,216.5829787234043
2024-03-13,4.32156862745098,391.9901960784314,212.73333333333335,3.0,178.28571428571428,171.71428571428572,4.398936170212766,411.01063829787233,216.5829787234043
2024-03-14,4.32156862745098,391.9901960784314,212.73333333333335,3.0,178.28571428571428,171.71428571428572,4.398936170212766,411.01063829787233,216.5829787234043
2024-03-15,4.32156862745098,391.9901960784314,212.73333333333335,3.0,178.28571428571428,171.71428571428572,4.398936170212766,411.01063829787233,216.5829787234043
2024-03-16,4.32156862745098,391.9901960784314,212.73333333333335,3.0,178.28571428571428,171.71428571428572,4.398936170212766,411.01063829787233,216.5829787234043
2024-03-17,4.32156862745098,391.9901960784314,212.73333333333335,3.0,178.28571428571428,171.71428571428572,4.398936170212766,411.01063829787233,216.5829787234043
2024-03-18,4.32156862745098,391.9901960784314,212.73333333333335,3.0,178.28571428571428,171.71428571428572,4.398936170212766,411.01063829787233,216.5829787234043
2024-03-19,4.32156862745098,391.9901960784314,212.73333333333335,3.0,178.28571428571428,171.71428571428572,4.398936170212766,411.01063829787233,216.5829787234043
2024-03-20,4.32156862745098,391.9901960784314,212.73333333333335,3.0,178.28571428571428,171.71428571428572,4.398936170212766,411.01063829787233,216.5829787234043
2024-03-21,4.32156862745098,391.9901960784314,212.73333333333335,3.0,178.28571428571428,171.71428571428572,4.398936170212766,411.01063829787233,216.5829787234043
2024-03-22,4.321186440677966,384.35593220338984,207.32203389830508,2.875,179.08333333333334,175.16666666666666,4.467619047619048,410.5238095238095,211.65714285714284
2024-03-23,4.321186440677966,384.35593220338984,207.32203389830508,2.875,179.08333333333334,175.16666666666666,4.467619047619048,410.5238095238095,211.65714285714284
2024-03-24,4.321186440677966,384.35593220338984,207.32203389830508,2.875,179.08333333333334,175.16666666666666,4.467619047619048,410.5238095238095,211.65714285714284
2024-03-25,4.321186440677966,384.35593220338984,207.32203389830508,2.875,179.08333333333334,175.16666666666666,4.467619047619048,410.5238095238095,211.65714285714284
2024-03-26,4.321186440677966,384.35593220338984,207.32203389830508,2.875,179.08333333333334,175.16666666666666,4.467619047619048,410.5238095238095,211.65714285714284
2024-03-27,4.321186440677966,384.35593220338984,207.32203389830508,2.875,179.08333333333334,175.16666666666666,4.467619047619048,410.5238095238095,211.65714285714284
2024-03-28,4.321186440677966,384.35593220338984,207.32203389830508,2.875,179.08333333333334,175.16666666666666,4.467619047619048,410.5238095238095,211.65714285714284
2024-03-29,4.321186440677966,384.35593220338984,207.32203389830508,2.875,179.08333333333334,175.16666666666666,4.467619047619048,410.5238095238095,211.65714285714284
2024-03-30,4.321186440677966,384.35593220338984,207.32203389830508,2.875,179.08333333333334,175.16666666666666,4.467619047619048,410.5238095238095,211.65714285714284
2024-03-31,4.321186440677966,384.35593220338984,207.32203389830508,2.875,179.08333333333334,175.16666666666666,4.467619047619048,410.5238095238095,211.65714285714284
2024-04-01,4.321186440677966,384.35593220338984,207.32203389830508,2.875,179.08333333333334,175.16666666666666,4.467619047619048,410.5238095238095,211.65714285714284
2024-04-02,4.321186440677966,384.35593220338984,207.32203389830508,2.875,179.08333333333334,175.16666666666666,4.467619047619048,410.5238095238095,211.65714285714284
2024-04-03,4.321186440677966,384.35593220338984,207.32203389830508,2.875,179.08333333333334,175.16666666666666,4.467619047619048,410.5238095238095,211.65714285714284
2024-04-04,4.321186440677966,384.35593220338984,207.32203389830508,2.875,179.08333333333334,175.16666666666666,4.467619047619048,410.5238095238095,211.65714285714284
2024-04-05,4.321186440677966,384.35593220338984,207.32203389830508,2.875,179.08333333333334,175.16666666666666,4.467619047619048,410.5238095238095,211.65714285714284
2024-04-06,4.321186440677966,384.35593220338984,207.32203389830508,2.875,179.08333333333334,175.16666666666666,4.467619047619048,410.5238095238095,211.65714285714284
2024-04-07,4.321186440677966,384.35593220338984,207.32203389830508,2.875,179.08333333333334,175.16666666666666,4.467619047619048,410.5238095238095,211.65714285714284
2024-04-08,4.321186440677966,384.35593220338984,207.32203389830508,2.875,179.08333333333334,175.16666666666666,4.467619047619048,410.5238095238095,211.65714285714284
2024-04-09,4.316964285714286,389.88392857142856,209.90178571428572,2.827272727272727,182.45454545454547,179.63636363636363,4.461000000000001,415.6,213.95
2024-04-10,4.316964285714286,389.88392857142856,209.90178571428572,2.827272727272727,182.45454545454547,179.63636363636363,4.461000000000001,415.6,213.95
2024-04-11,4.316964285714286,389.88392857142856,209.90178571428572,2.827272727272727,182.45454545454547,179.63636363636363,4.461000000000001,415.6,213.95
2024-04-12,4.316964285714286,389.88392857142856,209.90178571428572,2.827272727272727,182.45454545454547,179.63636363636363,4.461000000000001,415.6,213.95
2024-04-13,4.316964285714286,389.88392857142856,209.90178571428572,2.827272727272727,182.45454545454547,179.63636363636363,4.461000000000001,415.6,213.95
2024-04-14,4.316964285714286,389.88392857142856,209.90178571428572,2.827272727272727,182.45454545454547,179.63636363636363,4.461000000000001,415.6,213.95
2024-04-15,4.316964285714286,389.88392857142856,209.90178571428572,2.827272727272727,182.45454545454547,179.63636363636363,4.461000000000001,415.6,213.95
2024-04-16,4.316964285714286,389.88392857142856,209.90178571428572,2.827272727272727,182.45454545454547,179.63636363636363,4.461000000000001,415.6,213.95
2024-04-17,4.316964285714286,389.88392857142856,209.90178571428572,2.827272727272727,182.45454545454547,179.63636363636363,4.461000000000001,415.6,213.95
2024-04-18,4.316964285714286,389.88392857142856,209.90178571428572,2.827272727272727,182.45454545454547,179.63636363636363,4.461000000000001,415.6,213.95
2024-04-19,4.316964285714286,389.88392857142856,209.90178571428572,2.827272727272727,182.45454545454547,179.63636363636363,4.461000000000001,415.6,213.95
2024-04-20,4.316964285714286,389.88392857142856,209.90178571428572,2.827272727272727,182.45454545454547,179.63636363636363,4.461000000000001,415.6,213.95
2024-04-21,4.316964285714286,389.88392857142856,209.90178571428572,2.827272727272727,182.45454545454547,179.63636363636363,4.461000000000001,415.6,213.95
2024-04-22,4.316964285714286,389.88392857142856,209.90178571428572,2.827272727272727,182.45454545454547,179.63636363636363,4.461000000000001,415.6,213.95
2024-04-23,4.316964285714286,389.88392857142856,209.90178571428572,2.827272727272727,182.45454545454547,179.63636363636363,4.461000000000001,415.6,213.95
2024-04-24,4.316964285714286,389.88392857142856,209.90178571428572,2.827272727272727,182.45454545454547,179.63636363636363,4.461000000000001,415.6,213.95
2024-04-25,4.316964285714286,389.88392857142856,209.90178571428572,2.827272727272727,182.45454545454547,179.63636363636363,4.461000000000001,415.6,213.95
2024-04-26,4.316964285714286,389.88392857142856,209.90178571428572,2.827272727272727,182.45454545454547,179.63636363636363,4.461000000000001,415.6,213.95
2024-04-27,4.316964285714286,389.88392857142856,209.90178571428572,2.827272727272727,182.45454545454547,179.63636363636363,4.461000000000001,415.6,213.95
2024-04-28,4.316964285714286,389.88392857142856,209.90178571428572,2.827272727272727,182.45454545454547,179.63636363636363,4.461000000000001,415.6,213.95
2024-04-29,4.316964285714286,389.88392857142856,209.90178571428572,2.827272727272727,182.45454545454547,179.63636363636363,4.461000000000001,415.6,213.95
2024-04-30,4.3125,385.45,205.0675,2.8857142857142852,201.92857142857142,171.08571428571426,4.483809523809524,412.6380952380952,210.23714285714289
2024-05-01,4.3125,385.45,205.0675,2.8857142857142852,201.92857142857142,171.08571428571426,4.483809523809524,412.6380952380952,210.23714285714289
2024-05-02,4.3125,385.45,205.0675,2.8857142857142852,201.92857142857142,171.08571428571426,4.483809523809524,412.6380952380952,210.23714285714289
2024-05-03,4.3125,385.45,205.0675,2.8857142857142852,201.92857142857142,171.08571428571426,4.483809523809524,412.6380952380952,210.23714285714289
2024-05-04,4.3125,385.45,205.0675,2.8857142857142852,201.92857142857142,171.08571428571426,4.483809523809524,412.6380952380952,210.23714285714289
2024-05-05,4.3125,385.45,205.0675,2.8857142857142852,201.92857142857142,171.08571428571426,4.483809523809524,412.6380952380952,210.23714285714289
2024-05-06,4.3125,385.45,205.0675,2.8857142857142852,201.92857142857142,171.08571428571426,4.483809523809524,412.6380952380952,210.23714285714289
2024-05-07,4.3125,385.45,205.0675,2.8857142857142852,201.92857142857142,171.08571428571426,4.483809523809524,412.6380952380952,210.23714285714289
2024-05-08,4.3125,385.45,205.0675,2.8857142857142852,201.92857142857142,171.08571428571426,4.483809523809524,412.6380952380952,210.23714285714289
2024-05-09,4.3125,385.45,205.0675,2.8857142857142852,201.92857142857142,171.08571428571426,4.483809523809524,412.6380952380952,210.23714285714289
2024-05-10,4.341592920353983,387.91150442477874,202.94601769911503,2.8166666666666664,204.25,169.9333333333333,4.505000000000001,412.83,207.55699999999996
2024-05-11,4.341592920353983,387.91150442477874,202.94601769911503,2.8166666666666664,204.25,169.9333333333333,4.505000000000001,412.83,207.55699999999996
2024-05-12,4.341592920353983,387.91150442477874,202.94601769911503,2.8166666666666664,204.25,169.9333333333333,4.505000000000001,412.83,207.55699999999996
2024-05-13,4.341592920353983,387.91150442477874,202.94601769911503,2.8166666666666664,204.25,169.9333333333333,4.505000000000001,412.83,207.55699999999996
2024-05-14,4.341592920353983,387.91150442477874,202.94601769911503,2.8166666666666664,204.25,169.9333333333333,4.505000000000001,412.83,207.55699999999996
2024-05-15,4.341592920353983,387.91150442477874,202.94601769911503,2.8166666666666664,204.25,169.9333333333333,4.505000000000001,412.83,207.55699999999996
2024-05-16,4.341592920353983,387.91150442477874,202.94601769911503,2.8166666666666664,204.25,169.9333333333333,4.505000000000001,412.83,207.55699999999996
2024-05-17,4.341592920353983,387.91150442477874,202.94601769911503,2.8166666666666664,204.25,169.9333333333333,4.505000000000001,412.83,207.55699999999996
2024-05-18,4.341592920353983,387.91150442477874,202.94601769911503,2.8166666666666664,204.25,169.9333333333333,4.505000000000001,412.83,207.55699999999996
2024-05-19,4.341592920353983,387.91150442477874,202.94601769911503,2.8166666666666664,204.25,169.9333333333333,4.505000000000001,412.83,207.55699999999996
